Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,Puntaje_v3
@municipiodegpe,Municipio de Guadalupe,"Jun 18, 2024 · 8:05 PM UTC",limpieza de rejillas pluviales así como trabajos de desazolve se realizan actualmente en diversos puntos del municipio de guadalupe como medida preventiva ante el pronóstico de lluvias en todo momento evita arrojar basura en las calles,7,3,2,0,https://twitter.com/municipiodegpe/status/1803157125650063421#m,"['https://pbs.twimg.com/media/GQYZ2JxXUAEputZ.jpg', 'https://pbs.twimg.com/media/GQYZ2J_WMAAUmxX.jpg', 'https://pbs.twimg.com/media/GQYZ2JyX0AAh1uk.jpg', 'https://pbs.twimg.com/media/GQYZ2J0WUAE61rh.jpg']",,,lluvia,1.142722791060805,-1.386191675439477
@municipiodegpe,Municipio de Guadalupe,"Jun 17, 2024 · 10:09 PM UTC",como parte de la preparación ante el pronóstico de lluvias fuertes para guadalupenl y área metropolitana se llevó a cabo una reunión de trabajo con el comité meteorológico de contingencias de guadalupe para analizar puntos de riesgo y medidas preventivas pcgpe sspguadalupe,1,0,2,0,https://twitter.com/municipiodegpe/status/1802826013933711512#m,"['https://pbs.twimg.com/media/GQTstHXXUAAtxbS.jpg', 'https://pbs.twimg.com/media/GQTstHZXcAAPQoK.jpg', 'https://pbs.twimg.com/media/GQTstHcWYAAMGU-.jpg', 'https://pbs.twimg.com/media/GQTstHXX0AE3PX8.jpg']",,,lluvia,0.8232610896229744,-1.3868225254118443
@municipiodegpe,Municipio de Guadalupe,"Jun 17, 2024 · 7:50 PM UTC",en el mpio de guadalupenl se realizan trabajos de desazolve en el arroyo las tinajas estamos preparándonos para las intensas lluvias que se pronostican asimismo se llevan a cabo labores de limpieza de pluviales en la ciudad,11,1,5,2,https://twitter.com/municipiodegpe/status/1802791052874772637#m,,['https://video.twimg.com/ext_tw_video/1802791021945761792/pu/pl/3JyFM16Kuswu9Y7u.m3u8?tag=12'],,lluvia,0.9431405700743198,-1.3869130592793226
@municipiodegpe,Municipio de Guadalupe,"Jun 17, 2024 · 2:28 PM UTC",conoce el pronóstico del climapara hoy lunes y los siguientes días para guadalupenl y toda el área metropolitana mantente informad de las condiciones climáticas se pronostican lluvias a partir del miércoles,1,0,0,0,https://twitter.com/municipiodegpe/status/1802709801140392438#m,['https://pbs.twimg.com/media/GQSCpNcWoAAoZxc.jpg'],,,lluvia,0.9128096103668212,-1.388932092115283
@cesarmty,César Cepeda,"Jun 20, 2024 · 9:40 PM UTC",por cierto alguien ha visto ahora con la tormenta alberto a todos los candidatos y candidatas que hace un mes prometían que harían todo por nuevo león,445,66,62,5,https://twitter.com/cesarmty/status/1803905897061847393#m,,,['https://video.twimg.com/tweet_video/GQjC2SzXkAA_ssk.mp4'],inundación,-0.5345952212810516,-1.2720084302127361
@911SanPedro,Rescate 911 San Pedro,"Jun 20, 2024 · 8:57 AM UTC",cierre de vialidad debido a acumulación de agua se cierra vialidad en la av gomez morin sur a nte y el paso a desnivel de la av del roble spgg pcsp,123,40,1,1,https://twitter.com/911SanPedro/status/1803713783941967919#m,['https://pbs.twimg.com/media/GQgUIMxWkAAdjCA.jpg'],,,no se relaciona,-0.8451683297753334,-0.9889844134449959
@PC_NuevoLeon,Protección Civil NL,"Jun 8, 2024 · 9:23 PM UTC",monitoreo por lluvias unidades de pcnuevoleon realizan recorridos en la sierra de santiago en localidad san josé de las bosquillas donde al momento se registran lluvias moderada a fuertes con importantes escurrimientos extreme precauciones al conducir,316,37,3,0,https://twitter.com/PC_NuevoLeon/status/1799552946083860549#m,,['https://video.twimg.com/ext_tw_video/1799552832569315328/pu/pl/HoXFTJ2WuMwBg4uM.m3u8?tag=12'],,lluvia,0.0580946058034896,-1.386638831347227
@CiudaDanaMtySur,CiudaDanaMtySur,"May 29, 2024 · 5:47 AM UTC",continua lluvia intensa con truenos y mucho viento en zona mtysur la rioja estanzuela hrs,4,2,0,0,https://twitter.com/CiudaDanaMtySur/status/1795693526346580363#m,,,,lluvia,-0.6822806373238564,-1.241552259773016
@CiudaDanaMtySur,CiudaDanaMtySur,"May 29, 2024 · 5:20 AM UTC",lluvia y vientos fuertes en zona mtysur precaución zona la rioja estanzuela,7,2,0,1,https://twitter.com/CiudaDanaMtySur/status/1795686510131605525#m,,,,lluvia,-0.7359899878501892,-1.2680726572871208
@abimaelsalas,Abimael Salas Garza,"May 27, 2024 · 11:17 PM UTC",extensa zona de tormentas eléctricas en región citrícola lluvia fuerte granizo viento fuerte numerosos rayos nubetierra se aproxima a gran velocidad a monterrey y área metropolitana a menos de una hora de distancia atentos a su evolución precaución lunes pm,418,59,26,10,https://twitter.com/abimaelsalas/status/1795232902902436154#m,['https://pbs.twimg.com/media/GOnyz0JWYAAEDW2.jpg'],,,lluvia,0.4874655306339264,-1.2877912712283432
@saz2000,Alejandro Zuñiga/Bomberos NL,"Feb 15, 2024 · 8:43 PM UTC",buenas tardes bomberos nl estaciones y en coordinación con sanpedro pcnuevoleon pcmty atendemos reporte de explosión e incendio en locales comerciales av lázaro cárdenas sector valle oriente spgg un gran trabajo en equipo,26,5,0,1,https://twitter.com/saz2000/status/1758230499531890699#m,"['https://pbs.twimg.com/media/GGZ9PtoacAAh2Tn.jpg', 'https://pbs.twimg.com/media/GGZ9PtmaYAAuBVj.jpg']",,,eléctrico,1.1631197053939104,-1.529363490641117
@yadithvaldez,Yadith Valdez,"Sep 2, 2023 · 9:00 PM UTC",otra historia registrada en mi querida av paseo de los leones y como suele ocurrir vehículos con placas foráneas la afectada editó este video para hacer público el accidente y la acción del automovilista,1062,674,148,39,https://twitter.com/yadithvaldez/status/1698078583514616268#m,,['https://video.twimg.com/amplify_video/1698077605843402752/pl/ZeSrwC1Sx8gumRiA.m3u8?tag=14&v=059'],,no se relaciona,0.545746386051178,-1.2883716709911823
@Cicmty,CIC,"Jun 22, 2024 · 8:13 PM UTC",cuidadodelagua fuga de agua negras en a fidel velázquez y av rodrigo gómez col mitras norte monterrey vía comunidadmitras cc aydmonterrey ngfg,1,0,1,0,https://twitter.com/Cicmty/status/1804608548091117742#m,['https://pbs.twimg.com/media/GQtBswiawAAiPUr.jpg'],,,inundación,-0.6370133608579636,-1.025902420282364
@conagua_mx,Conagua,"Jun 23, 2024 · 2:31 PM UTC",hoy prevalecerán lluvias torrenciales en nuevoleón sanluispotosí tamaulipas y veracruz más información en,11,3,0,1,https://twitter.com/conagua_mx/status/1804885092281589971#m,['https://pbs.twimg.com/media/GQw9bWVXMAAm1gp.jpg'],,,lluvia,-0.5466097295284271,-1.3922511860728264
@conagua_mx,Conagua,"Jun 23, 2024 · 3:15 AM UTC",se pronostican lluvias torrenciales en tamaulipas y veracruz e intensas en ocho entidades más más información en,45,11,0,0,https://twitter.com/conagua_mx/status/1804714838263754983#m,['https://pbs.twimg.com/media/GQuilQ3WIAAE8sO.jpg'],,,lluvia,-0.5115552842617035,-1.4276939891278744
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 22, 2024 · 10:03 PM UTC",hasta el momento se han desalojado m de aguas anegadas en cd madero y se instalaron equipos más de bombeo en altamira la conagua continúa trabajando estrechamente con las autoridades locales y de proteccióncivil para la protección de los centros de población,12,3,1,0,https://twitter.com/GermanMSantoyo/status/1804636269651050968#m,['https://pbs.twimg.com/media/GQtbH9HXIAEIicG.jpg'],,,inundación,0.3870506435632705,-1.0431070625782013
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 22, 2024 · 10:03 PM UTC",debido a las lluvias provocadas por la bajapresión en el golfodeméxico la conagua continúa con los operativos de bombeo de agua en zonas inundadas del municipio de cd madero en tamaulipas y la población de el higo en veracruz mediante su brigada piae,23,13,4,0,https://twitter.com/GermanMSantoyo/status/1804636266069123400#m,['https://pbs.twimg.com/media/GQtbHwyWsAARo62.jpg'],,,inundación,-0.0587821155786514,-1.39393637701869
@conagua_mx,Conagua,"Jun 22, 2024 · 2:34 PM UTC",hoy se pronostican lluvias torrenciales en el sur de tamaulipas y el norte de veracruz más información en,41,8,0,0,https://twitter.com/conagua_mx/status/1804523443301286168#m,['https://pbs.twimg.com/media/GQr0gl5XkAAwUge.jpg'],,,lluvia,-0.2857265174388885,-1.4042680226266384
@conagua_mx,Conagua,"Jun 22, 2024 · 1:45 AM UTC",se pronostican lluvias torrenciales para oaxaca puebla y veracruz más información en,32,7,1,0,https://twitter.com/conagua_mx/status/1804329959155958068#m,['https://pbs.twimg.com/media/GQpEh-VakAA7os1.jpg'],,,lluvia,-0.3301737159490585,-1.397054137662053
@conagua_mx,Conagua,"Jun 21, 2024 · 9:44 PM UTC",comunicado por temporal de lluvias y nueva bajapresión en el golfodeméxico se emite llamado a extremar medidas de prevención más información en,13,6,0,0,https://twitter.com/conagua_mx/status/1804269219258765732#m,['https://pbs.twimg.com/media/GQoNLy8XYAAyfCm.jpg'],,,lluvia,-1.2947891056537628,-1.385720668360591
@ConaguaCampeche,Conagua Campeche,"Jun 21, 2024 · 4:05 PM UTC",luego de las lluvias torrenciales registradas en campeche se apoya a la población de las zonas bajas inundadas además se bombea agua sobre la autopista champotóncampeche en el cruce del arroyo siho,10,3,1,0,https://twitter.com/ConaguaCampeche/status/1804183798298361917#m,['https://pbs.twimg.com/media/GQm_mpPX0AIf-bc.jpg'],,,inundación,0.6001579910516739,-1.3957410659641027
@ConaguaCampeche,Conagua Campeche,"Jun 21, 2024 · 4:04 PM UTC",conagua mediante las brigadas piae implementa un operativo de desalojo de agua en la localidad de villa madero en el municipio de seybaplaya campeche,10,4,1,0,https://twitter.com/ConaguaCampeche/status/1804183739242602890#m,['https://pbs.twimg.com/media/GQm_jG9XoAAMBfn.jpg'],,,no se relaciona,0.5699143782258034,-1.7517854068428278
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 21, 2024 · 2:58 PM UTC",un canal de bajapresión en la sierra madre occidental y centro de provocará lluvias torrenciales en gro oax pue y ver intensas en camp tamps chis col hgo jal mich qroo slp tab y yuc muy fuertes en edomex gto mor nay nl qro y tlax,59,25,1,2,https://twitter.com/GermanMSantoyo/status/1804166978799563137#m,['https://pbs.twimg.com/media/GQmvCSjXYAEASjW.jpg'],,,lluvia,-0.9082195162773132,-1.3818530905991793
@conagua_mx,Conagua,"Jun 21, 2024 · 2:07 PM UTC",se prevén lluvias puntuales torrenciales en guerrero oaxaca puebla y veracruz en las próximas horas más información en,22,5,0,1,https://twitter.com/conagua_mx/status/1804154097269887474#m,['https://pbs.twimg.com/media/GQmkl1WWIAA63nl.jpg'],,,lluvia,-0.4300583451986313,-1.3905547074973583
@conagua_mx,Conagua,"Jun 21, 2024 · 2:39 AM UTC",las extracciones están siendo canalizadas a través del río san juan a la presa el cuchillo aunque no hay riesgo para la población aguas abajo se hace un llamado a extremar precauciones y atender las indicaciones de las autoridades locales y de proteccióncivil,23,6,0,0,https://twitter.com/conagua_mx/status/1803980950629429683#m,,,,no se relaciona,0.0792016834020614,-1.133337825536728
@conagua_mx,Conagua,"Jun 21, 2024 · 2:39 AM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las h se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,160,30,1,2,https://twitter.com/conagua_mx/status/1803980948914012667#m,,['https://video.twimg.com/ext_tw_video/1803980909273624578/pu/vid/avc1/480x848/e_xZl1cmjeVFRlW-.mp4?tag=12'],,lluvia,-0.3753650337457657,-1.3893937021493912
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 21, 2024 · 1:31 AM UTC",además se prevén lluvias intensas en durango guanajuato hidalgo nayarit querétaro y zacatecas muy fuertes en aguascalientes campeche chihuahua colima guerrero jalisco michoacán quintana roo y sinaloa así como fuertes en yucatán,12,5,1,0,https://twitter.com/GermanMSantoyo/status/1803964012696043834#m,,,,lluvia,-0.1745737642049789,-1.3719058530405164
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 21, 2024 · 1:31 AM UTC",aunque alberto ya se disipó es preciso no bajar la guardia porque sus remanentes siguen provocando lluvias considerables el smnmx informa que durante esta noche y madrugada habrá lluvias torrenciales en chiapas coahuila nl oax pue slp tamaulipas y veracruz,121,25,3,1,https://twitter.com/GermanMSantoyo/status/1803964010968015285#m,['https://pbs.twimg.com/media/GQj3tMsXUAAT5E_.jpg'],,,lluvia,-0.9274317361414433,-1.3998966552317142
@conagua_mx,Conagua,"Jun 21, 2024 · 1:16 AM UTC",se pronostican lluvias torrenciales para coahuila nuevoleón oaxaca puebla sanluispotosí tamaulipas y veracruz más información en,20,6,0,0,https://twitter.com/conagua_mx/status/1803960266834743694#m,['https://pbs.twimg.com/media/GQj0SajakAY6SZ7.jpg'],,,lluvia,-0.299124076962471,-1.4096021912992
@conagua_mx,Conagua,"Jun 21, 2024 · 1:15 AM UTC",como medida preventiva ante las lluvias que genera la bajapresión remanente de alberto a las hrs se incrementó la extracción en la presa la boca pasando de ms a ms por vertedor controlado actualmente tiene un de llenado con ingresos de ms,22,3,1,0,https://twitter.com/conagua_mx/status/1803959774230515780#m,,,,lluvia,0.0778673589229583,-1.3946770764887333
@conagua_mx,Conagua,"Jun 20, 2024 · 10:44 PM UTC",las extracciones en la presa la boca son canalizadas a través del río san juan a la presa el cuchillo aunque no hay riesgo para la población aguas abajo se hace un llamado a extremar precauciones y atender las indicaciones de las autoridades locales y de proteccióncivil,12,1,1,0,https://twitter.com/conagua_mx/status/1803921800876961936#m,,,,inundación,0.143234297633171,-1.1214321553707123
@conagua_mx,Conagua,"Jun 20, 2024 · 10:44 PM UTC",como medida preventiva ante las lluvias que sigue generando alberto ahora como bajapresión remanente a las horas se incrementó la extracción de ms a ms por vertedor controlado en la presa la boca se encuentra al de llenado con ingresos de ms,50,9,1,0,https://twitter.com/conagua_mx/status/1803921797953524066#m,['https://pbs.twimg.com/media/GQjRS9takAEOzbD.jpg'],,,lluvia,-0.1931569576263427,-1.3917695432901382
@conagua_mx,Conagua,"Jun 20, 2024 · 10:02 PM UTC",avisometrorológico alberto ahora bajapresión remanente genera lluvias torrenciales en siete entidades más información en,16,4,1,0,https://twitter.com/conagua_mx/status/1803911387460018625#m,['https://pbs.twimg.com/media/GQjH139XEAA24lk.jpg'],,,lluvia,-1.327282331883907,-1.404294639825821
@conagua_mx,Conagua,"Jun 20, 2024 · 7:37 PM UTC",no se esperan afectaciones aguas abajo derivadas de dicha maniobra sin embargo se mantiene estrecha coordinación con las autoridades locales y de proteccióncivil,24,6,1,0,https://twitter.com/conagua_mx/status/1803874788693414050#m,"['https://pbs.twimg.com/media/GQimjhLWUAEHoMJ.jpg', 'https://pbs.twimg.com/media/GQimjiiWIAAzFiR.jpg']",,,no se relaciona,-0.1950906589627266,-1.1196829974651337
@conagua_mx,Conagua,"Jun 20, 2024 · 6:00 PM UTC",comunicado el gobiernomx ha fortalecido el acceso de la población a su derecho humano al agua más información en,16,8,0,0,https://twitter.com/conagua_mx/status/1803850350157533348#m,['https://pbs.twimg.com/media/GQiQVHhakAYH_25.jpg'],,,no se relaciona,0.928266029804945,-1.0737287998199463
@conagua_mx,Conagua,"Jun 20, 2024 · 3:09 PM UTC",en el transcurso del día de hoy quede restablecida la entrega de agua potable en bloque a la zmvm en todo momento el ocavm estuvo en coordinación con los organismos operadores de la cdmx y el edomex para afectar lo menos posible a la población,15,1,0,0,https://twitter.com/conagua_mx/status/1803807452846071884#m,['https://pbs.twimg.com/media/GQhpUeMXgAAv_t-.jpg'],,,inundación,0.6377687752246857,-0.9592554718255997
@conagua_mx,Conagua,"Jun 20, 2024 · 3:09 PM UTC",la reparación y cambio de la infraestructura dañada inició a las hrs del miércoles y concluyeron a las hrs luego de lo cual se llevaron a cabo maniobras para iniciar el llenado paulatino del acueducto que conduce agua potable hacia la cdmx y el edomex,17,3,2,0,https://twitter.com/conagua_mx/status/1803807446999122026#m,"['https://pbs.twimg.com/media/GQhpUCuXsAEOGEr.jpg', 'https://pbs.twimg.com/media/GQhpUDUXsAEzXLP.jpg']",,,no se relaciona,-1.082469716668129,-0.994073323905468
@conagua_mx,Conagua,"Jun 20, 2024 · 3:09 PM UTC",con personal y equipo especializado el organismo de cuenca aguas del valledeméxico de la conaguamx concluyó de forma anticipada a lo inicialmente previsto las reparaciones de la fuga presentada en la planta de bombeo número del sistema cutzamala,62,25,3,1,https://twitter.com/conagua_mx/status/1803807439608758281#m,['https://pbs.twimg.com/media/GQhpPM9WMAI63Op.jpg'],,,inundación,0.9337914884090424,-1.0308929085731506
@conagua_mx,Conagua,"Jun 20, 2024 · 1:32 PM UTC",comunicado antes de lo programado se concluye reparación de fuga en la planta de bombeo del sistema cutzamala más información en,65,24,5,1,https://twitter.com/conagua_mx/status/1803782864611238096#m,['https://pbs.twimg.com/media/GQhS9NIWEAA8q2c.jpg'],,,inundación,-0.7265093475580215,-1.0426661521196365
@conagua_mx,Conagua,"Jun 20, 2024 · 12:04 PM UTC",avisometeorológico alberto se ubica muy próximo a las costas de tamaulipas y veracruz y ocasiona lluvias en gran parte de méxico más información en,26,6,0,0,https://twitter.com/conagua_mx/status/1803760724994351602#m,['https://pbs.twimg.com/media/GQg-0jHWcAAWJRU.jpg'],,,lluvia,-0.0207864642143249,-1.383421316742897
@GermanMSantoyo,Germán A. Martínez Santoyo,"Jun 20, 2024 · 1:22 AM UTC",su amplia circulación produce lluvias extraordinarias en nuevo león tamaulipas san luis potosí veracruz hidalgo y puebla lluvias torrenciales en coahuila lluvias intensas en zacatecas querétaro oaxaca chiapas tabasco campeche y quintana roo,6,4,1,0,https://twitter.com/GermanMSantoyo/status/1803599163944247541#m,,,,lluvia,-0.2983250617980957,-1.3830948416143656
