Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad,geometría,Puntaje_diferencia_0.05
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 11, 2024 · 2:15 PM UTC",buenos días personal de la estación n de bomberos nl atendieron reporte de incendio en vehículo colonia lázaro cárdenas escobedo nl,7,0,0,0,https://twitter.com/saz2000/status/1822637873956315610#m,['https://pbs.twimg.com/media/GUtPeZRXIAA2ICG.jpg'],,,eléctrico,-1.1960414052009585,[],LAZARO CARDENAS,[],[],"['n', 'nl', 'nl']",[],"POLYGON Z ((-100.3028399996661 25.78449000041337 0, -100.3030300003341 25.784549999582964 0, -100.30318999961861 25.784580000067137 0, -100.30313000044902 25.785050000157526 0, -100.30307999994187 25.785170000295466 0, -100.30293999978102 25.78618999966892 0, -100.30283000010428 25.78700999971187 0, -100.30277000003531 25.787249999987694 0, -100.3026699999204 25.787319999618433 0, -100.30260000028966 25.78755000033243 0, -100.30246999969057 25.78837000037538 0, -100.30246000012875 25.788419999983205 0, -100.3023800000368 25.78901999977336 0, -100.30127000011026 25.78897999972736 0, -100.30016000018372 25.788950000142563 0, -100.30006999963064 25.788939999681418 0, -100.2995000003246 25.788939999681418 0, -100.29901999977301 25.788939999681418 0, -100.29811999963812 25.788669999820797 0, -100.29772000007779 25.78874999991274 0, -100.297459999779 25.788950000142563 0, -100.29729999959517 25.789070000280446 0, -100.29710000026466 25.78919000041833 0, -100.29690999959666 25.789340000141067 0, -100.29673000028913 25.789529999909746 0, -100.2965999996901 25.789659999609455 0, -100.29640999992142 25.789759999724367 0, -100.29587999976201 25.789770000185513 0, -100.29544999971756 25.78975000016254 0, -100.29462999967461 25.789569999955688 0, -100.29439000029811 25.78944000025598 0, -100.29415999958417 25.789360000164038 0, -100.29384000011578 25.789360000164038 0, -100.29355999979401 25.789429999794834 0, -100.29337000002533 25.789600000439805 0, -100.29310999972654 25.789699999655397 0, -100.2930699996806 25.789759999724367 0, -100.29302000007277 25.789770000185513 0, -100.29295000044203 25.7897100001166 0, -100.29271999972804 25.78979999977031 0, -100.29271999972804 25.78954000037089 0, -100.2926500000973 25.78926999961095 0, -100.2926500000973 25.78922999956501 0, -100.29261999961312 25.788760000373884 0, -100.2926100000513 25.78868999984377 0, -100.29254000042056 25.787769999685906 0, -100.29252000039753 25.787559999894256 0, -100.29246999989044 25.7865700001056 0, -100.2923200001677 25.784399999860284 0, -100.29220000002982 25.782699999705414 0, -100.29211999993788 25.781760000423844 0, -100.29211999993788 25.781589999778816 0, -100.29236999977553 25.781589999778816 0, -100.29263999963615 25.781629999824816 0, -100.29298000002683 25.781660000308932 0, -100.29304999965763 25.781669999870758 0, -100.29386999970058 25.78176999998567 0, -100.29445000036708 25.781859999639437 0, -100.29536999962562 25.78195999975435 0, -100.29605000040704 25.78203999984629 0, -100.2962099996916 25.78205999986926 0, -100.29626999976051 25.782070000330407 0, -100.29644000040554 25.782090000353378 0, -100.29646999999034 25.78197999977732 0, -100.29663999973604 25.781939999731378 0, -100.29710000026466 25.781939999731378 0, -100.29731999961814 25.781970000215495 0, -100.29778000014676 25.782050000307436 0, -100.29807999959218 25.782079999892233 0, -100.29839999995988 25.78205999986926 0, -100.29917999995689 25.781870000100582 0, -100.29958000041654 25.781549999732874 0, -100.30004000004584 25.7813300003794 0, -100.30036000041355 25.78181000003167 0, -100.30067999988194 25.78224999963794 0, -100.30119999958015 25.78289999993524 0, -100.30135999976403 25.783100000165064 0, -100.301419999833 25.783240000325918 0, -100.30155000043203 25.783650000347393 0, -100.30172999973956 25.783889999723897 0, -100.30190999994642 25.784100000414867 0, -100.30203999964613 25.78417999960749 0, -100.3028399996661 25.78449000041337 0))",-1.318747140467167
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 10, 2024 · 8:57 PM UTC",buenas tardes bomberos nl estación n atiende reporte de accidente vial volcadura en la carretera a laredo y libramiento apodaca nl,5,0,0,0,https://twitter.com/saz2000/status/1822376842772554045#m,['https://pbs.twimg.com/media/GUpiFCRWcAEvJfE.jpg'],,,eléctrico,-1.117150068283081,Apodaca,[],,[],"['nl', 'nl']",[],,-1.3271734565496445
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 10, 2024 · 6:08 PM UTC",buenas tardes bomberos nl estación y central atendieron reporte de incendio en camión de ruta urbana tratándose únicamente de un sobrecalentamiento de la unidad en la av ruiz cortines y edison monterrey nl,5,0,0,0,https://twitter.com/saz2000/status/1822334232733036825#m,['https://pbs.twimg.com/media/GUo7UwqWYAEPebJ.jpg'],,,eléctrico,-1.078168634325266,[],[],"Avenida Ruíz Cortines, Calle División De Monterrey",[],"['nl', 'nl']",[],,-1.6306776218116283
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 10, 2024 · 2:25 PM UTC",buenos días hoy por la madrugada elementos de bomberos nl asignados a la estación atendieron reporte de incendio en vehículo colonia central monterrey nl,13,1,0,0,https://twitter.com/saz2000/status/1822278078057287693#m,,['https://video.twimg.com/ext_tw_video/1822278053411639296/pu/pl/Qb9MJINYGTuz0BkJ.m3u8?tag=12'],,eléctrico,-1.0682160779833794,Monterrey,CENTRAL,[],[],"['nl', 'nl']",[],"POLYGON Z ((-100.34244000020567 25.714659999759363 0, -100.3424600002287 25.7149600001041 0, -100.3424600002287 25.715450000217515 0, -100.34244999976755 25.715980000376874 0, -100.34182999995437 25.715980000376874 0, -100.34129000023319 25.7159899999387 0, -100.34129000023319 25.715240000425865 0, -100.34129000023319 25.71506000021901 0, -100.34121999970307 25.71338999964894 0, -100.34121999970307 25.712900000434843 0, -100.34121999970307 25.71239999986028 0, -100.34121000014125 25.711869999700866 0, -100.3411999996801 25.711329999979682 0, -100.3408099996816 25.711320000417857 0, -100.34078999965863 25.710039999846288 0, -100.3407699996356 25.709899999685376 0, -100.34074999961263 25.70903000003466 0, -100.34076000007377 25.70859000042833 0, -100.34076000007377 25.708450000267476 0, -100.34123000016422 25.708559999944214 0, -100.34131999981798 25.707949999692914 0, -100.34133999984095 25.70681000018152 0, -100.34133999984095 25.7053199998183 0, -100.34158000011678 25.705330000279446 0, -100.34162999972455 25.704809999681913 0, -100.34160999970157 25.70465000039735 0, -100.34174999986243 25.704659999959176 0, -100.34225999999887 25.70469000044335 0, -100.34236000011379 25.704720000028146 0, -100.34293000031909 25.704740000051117 0, -100.3432400002257 25.70476000007409 0, -100.34410999987642 25.704769999635914 0, -100.34412000033757 25.705359999864243 0, -100.3435599996941 25.705350000302417 0, -100.34353999967112 25.706759999674432 0, -100.34357999971706 25.70810999987674 0, -100.34357000015524 25.70876000017404 0, -100.34357999971706 25.70890999989672 0, -100.34359999974004 25.709110000126543 0, -100.34355000013227 25.70946999964093 0, -100.34306999958068 25.709749999962696 0, -100.34279000015823 25.709520000148075 0, -100.34273999965109 25.70960999980184 0, -100.34269000004332 25.709689999893726 0, -100.34254999988246 25.709749999962696 0, -100.34242999974452 25.709780000446813 0, -100.34244000020567 25.710180000007142 0, -100.34244999976755 25.71085000032741 0, -100.34244000020567 25.711340000440828 0, -100.34244000020567 25.71188000016207 0, -100.34244999976755 25.712370000275484 0, -100.34244999976755 25.712889999973697 0, -100.34244000020567 25.71338999964894 0, -100.34244000020567 25.7138900002235 0, -100.34244999976755 25.714449999967712 0, -100.34244000020567 25.714659999759363 0))",-1.2871430292725563
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 8, 2024 · 1:20 AM UTC",buenas tardes bomberos nl estación n atiende reporte de incendio en lote baldío tiradero de llantas colonia los lirios apodaca y la estación n atiende reporte de incendio en vehículo av madero y gonzalitos monterrey nl mex bomberos bomberosnl prevención,9,1,0,0,https://twitter.com/saz2000/status/1821355762830151786#m,"['https://pbs.twimg.com/media/GUbBaNQaEAAOLyl.jpg', 'https://pbs.twimg.com/media/GUbBaNQacAAO2Xq.jpg']",,,eléctrico,-1.2592715881764889,"Apodaca, Monterrey",LOS LIRIOS,Calle Madero,[],"['nl', 'nl']",[],"POLYGON Z ((-100.25455999994387 25.807170000395388 0, -100.25256000034358 25.806589999728885 0, -100.25258999992843 25.80652000009809 0, -100.25267999958214 25.806379999937235 0, -100.25260000038958 25.80627000026044 0, -100.2525699999054 25.806110000076615 0, -100.25256000034358 25.806020000422848 0, -100.25225999999884 25.80467999978231 0, -100.25264000043552 25.80479999992025 0, -100.25416000038354 25.8051600003339 0, -100.2542500000373 25.805539999871257 0, -100.25429999964513 25.805789999708907 0, -100.25433000012924 25.805960000353878 0, -100.25439999976004 25.806359999914207 0, -100.25447999985198 25.806760000373856 0, -100.25455999994387 25.807170000395388 0))",-1.6489021703600883
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 7, 2024 · 11:30 PM UTC",buenas tardes bomberos nl estación y en coordinación con protección civil san pedro y prot civil sta catarina atendemos reporte de incendio en camión de valores blvd díaz ordaz la fama santacatarina nl,11,2,0,0,https://twitter.com/saz2000/status/1821327991873647056#m,['https://pbs.twimg.com/media/GUaoJ4VbgAAPIqe.jpg'],,,eléctrico,0.4306099787354469,"San Pedro Garza García, Santa Catarina",[],,[],['nl'],[],,-1.6345150750130415
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 7, 2024 · 9:40 AM UTC",buenos días bomberos nl estación y central maquinas y en coordinación con prot civil mty atendemos reporte de incendio en bodega ubicada en la colonia moderna monterrey nl mexico incendio prevencion,18,2,0,1,https://twitter.com/saz2000/status/1821119114410131606#m,"['https://pbs.twimg.com/media/GUXqLaZXoAA_lgA.jpg', 'https://pbs.twimg.com/media/GUXqLaYW8AAII-G.jpg']",,,eléctrico,-0.34136763215065,"Monterrey, Monterrey",MODERNA,[],[],"['nl', 'nl']",[],"POLYGON Z ((-100.29712999984946 25.69521999990326 0, -100.29525999994888 25.699970000415362 0, -100.29509000020317 25.700380000436837 0, -100.29497000006529 25.700619999813284 0, -100.29486000038855 25.700800000020138 0, -100.29462999967461 25.701270000110583 0, -100.29412999999937 25.702290000383357 0, -100.29402000032263 25.702380000037124 0, -100.29355000023219 25.702859999689394 0, -100.29341000007128 25.702990000288423 0, -100.29302000007277 25.70340999987178 0, -100.29265999965912 25.703779999847256 0, -100.29256000044353 25.703899999985197 0, -100.29240999982147 25.703910000446342 0, -100.29201000026114 25.703910000446342 0, -100.29154999973252 25.70387999996217 0, -100.29109000010328 25.70387999996217 0, -100.29059000042804 25.703859999939198 0, -100.29004999980748 25.703859999939198 0, -100.28961999976303 25.703850000377372 0, -100.28914999967259 25.703839999916227 0, -100.28852000029764 25.703799999870284 0, -100.28809000025313 25.70379000030846 0, -100.28768000023166 25.704089999753876 0, -100.28657999986694 25.70488000021203 0, -100.28633000002935 25.705040000395854 0, -100.28670500023543 25.70548700032498 0, -100.2875000000248 25.705689999793833 0, -100.28936000036356 25.70598700000022 0, -100.28940999997138 25.705879999562512 0, -100.289679999832 25.70564000018601 0, -100.28994999969257 25.70529999979533 0, -100.29000999976154 25.704989999888767 0, -100.29140999957167 25.70504999995768 0, -100.29129999989493 25.70519000011859 0, -100.29086999985049 25.705649999747834 0, -100.28799000013822 25.708999999550485 0, -100.28772000027766 25.709310000356368 0, -100.2863700000753 25.708869999850776 0, -100.28380000026965 25.708009999761828 0, -100.28183000025416 25.708129999899768 0, -100.2820099995617 25.708000000200002 0, -100.28216999974552 25.707889999623944 0, -100.28431000040604 25.7063899996989 0, -100.28415999978404 25.706360000114103 0, -100.27734999960268 25.706090000253482 0, -100.27736999962565 25.7059300000696 0, -100.27740999967159 25.705199999680417 0, -100.27744999971759 25.70443999970638 0, -100.2774800002017 25.70404000014605 0, -100.27748999976353 25.703659999709373 0, -100.2774800002017 25.703530000009664 0, -100.27713999981097 25.70353999957149 0, -100.27504000009577 25.70348000040184 0, -100.27296999996537 25.703469999940694 0, -100.27157999971706 25.703449999917723 0, -100.26906000041856 25.703389999848753 0, -100.26837000007532 25.70334999980281 0, -100.26835999961412 25.70266000035889 0, -100.2683900000983 25.70223999987627 0, -100.26837000007532 25.701600000040116 0, -100.26831999956818 25.701350000202524 0, -100.2763049999756 25.70141399955662 0, -100.27653499979027 25.69515399955759 0, -100.27756999985547 25.695170000295434 0, -100.27810000001483 25.69517999985726 0, -100.2785799996671 25.695190000318405 0, -100.27871999982796 25.695190000318405 0, -100.27906000021869 25.69519999988023 0, -100.27953999987096 25.695210000341433 0, -100.28005000000735 25.695210000341433 0, -100.2805200000978 25.69523999992623 0, -100.28099999975007 25.695250000387375 0, -100.28154000037057 25.6952599999492 0, -100.28197000041501 25.695270000410346 0, -100.28236000041352 25.695279999972172 0, -100.28245999962911 25.69523999992623 0, -100.28263000027414 25.695190000318405 0, -100.28294999974253 25.695190000318405 0, -100.28341000027115 25.695190000318405 0, -100.28390000038456 25.695190000318405 0, -100.2844000000598 25.69519999988023 0, -100.2848599996891 25.695210000341433 0, -100.28536000026367 25.69521999990326 0, -100.28583000035411 25.695230000364404 0, -100.28631999956815 25.69523999992623 0, -100.28680999968157 25.695250000387375 0, -100.28733000027916 25.695270000410346 0, -100.28747000044001 25.695299999995143 0, -100.28784999997737 25.695299999995143 0, -100.28832999962964 25.695279999972172 0, -100.28881999974305 25.695279999972172 0, -100.28930000029465 25.6952599999492 0, -100.28977999994692 25.695250000387375 0, -100.29027000006033 25.69523999992623 0, -100.29057000040507 25.695299999995143 0, -100.29074000015072 25.695299999995143 0, -100.2912500002871 25.695299999995143 0, -100.29172000037755 25.695279999972172 0, -100.29224000007582 25.695230000364404 0, -100.29269999970506 25.695150000272463 0, -100.29431000020617 25.694849999927726 0, -100.29527999997185 25.694660000159047 0, -100.29534999960265 25.6946499996979 0, -100.29651000003633 25.69441999988328 0, -100.29731999961814 25.694290000183514 0, -100.29757000035511 25.694259999699398 0, -100.29712999984946 25.69521999990326 0))",-1.2622011788189411
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 6, 2024 · 5:17 AM UTC",bomberos nl estaciones y central en coordinación con prot civil mty y prot civil nl atendemos reporte de incendio en bodega colonia cantu monterrey incendio,11,0,0,0,https://twitter.com/saz2000/status/1820690588942950461#m,,['https://video.twimg.com/ext_tw_video/1820690575101657090/pu/pl/KY9lkUkZjiUEV9Bw.m3u8?tag=12'],,eléctrico,-1.209510661661625,Monterrey,,[],[],"['nl', 'nl']",[],,-1.6343514155596495
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 6, 2024 · 5:12 AM UTC",hoy por la tarde incendio en empresa hengli de méxico en santa catarina nl trabajando bomberos nl estaciones en coordinación con pcnuevoleonpcstacatarina pcgarciapcmty bomberos hg bomberos trayecto bomberos nemak ayd,17,1,0,0,https://twitter.com/saz2000/status/1820689384028393656#m,,['https://video.twimg.com/ext_tw_video/1820689299911675904/pu/pl/gNx7VC_bbQDq_8yG.m3u8?tag=12'],,eléctrico,-1.3525010906159878,Santa Catarina,[],[],[],"['nl', 'nl', 'hg', 'nemak']",[],,-1.6292198412120342
@revistacodigo21,Jesús Rubén Peña,"Sep 4, 2024 · 11:35 PM UTC",lluvias colapsan techo de cristal en plaza comercial áurica en sector real san agustín san pedro nuevo león autoridades reportan al menos personas heridas que recibieron auxilio y fueron hospitalizadas spgg,65,20,1,1,https://twitter.com/revistacodigo21/status/1831476242912309734#m,"['https://pbs.twimg.com/media/GWq16BFa8Ac9X5u.jpg', 'https://pbs.twimg.com/media/GWq16R5XoAAa5Vx.jpg']",,,lluvia,-1.600977006368339,San Pedro Garza García,[],[],['agustín san pedro'],['nuevo león'],['plaza comercial'],,-1.4442487135529518
@revistacodigo21,Jesús Rubén Peña,"Sep 4, 2024 · 5:57 PM UTC",un hombre fue hallado muerto en el arroyo el sabinal cercano a carretera huinaládulces nombres en pesquería nuevo león habría sido arrastrado por corriente pluvial tras fuertes lluvias de anoche y se pronostican más precipitaciones precaución,17,4,0,0,https://twitter.com/revistacodigo21/status/1831391200194035994#m,"['https://pbs.twimg.com/media/GWpoZyvWsAAZ0Ah.jpg', 'https://pbs.twimg.com/media/GWpoZzzWMAAiW3o.jpg']",,,lluvia,-1.153476521372795,[],[],[],['arroyo el sabinal'],['nuevo león'],[],,-1.399223169311881
@revistacodigo21,Jesús Rubén Peña,"Sep 4, 2024 · 5:58 AM UTC",imagen de radar de meteorología nuevo león indica que áreas de tormentas se extienden en metrópoli de monterrey norte y noreste del estado,20,5,2,0,https://twitter.com/revistacodigo21/status/1831210324088795488#m,['https://pbs.twimg.com/media/GWnEFbTXsAAUqgd.jpg'],,,no se relaciona,-0.2992997914552688,[],[],[],[],['nuevo león'],[],,-1.269505325704813
@revistacodigo21,Jesús Rubén Peña,"Sep 4, 2024 · 4:20 AM UTC",vuelve a registrarse muy fuerte lluvia en san nicolás zona oriente guadalupe norte apodaca corredor miguel alemán precaución al conducir viajar en unidades de transporte o vía pública suelo está saturado de humedad podrían volver a registrarse inundaciones en zm monterrey,46,14,5,0,https://twitter.com/revistacodigo21/status/1831185512800965031#m,,,,inundación,-1.3967281049117446,"San Nicolás, Apodaca, Monterrey",[],[],[],[],[],,-1.3796158023178577
