Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje,colonia,calle,municipio,REGION,geometría,label,eléctrico,incendio,inundación,lluvia,no se relaciona,problema vial
@pc_mty,Protección Civil Monterrey,"Aug 30, 2024 · 7:32 PM UTC",damos atención a reporte de accidente de transporte de pasajeros con dos personas lesionadas en avenida lincoln y raúl rangel frías en la colonia valle de las mitras,problema vial,5,1,0,0,https://twitter.com/pc_mty/status/1829603225307398466#m,['https://pbs.twimg.com/media/GWQObxUWEAAHDl8.jpg'],,,-1.137787718,VALLE DE LAS MITRAS,,,,"POLYGON Z ((-100.36740000010974 25.722749999612972 0, -100.36676000027364 25.72286000018903 0, -100.36627000016023 25.723099999565477 0, -100.36608000039155 25.723250000187534 0, -100.36578999960864 25.72341000037136 0, -100.36559999983996 25.723520000048154 0, -100.36530000039454 25.72366000020901 0, -100.36512999974951 25.72376000032392 0, -100.36454000042056 25.724050000207512 0, -100.36350999968658 25.723370000325417 0, -100.36294000038055 25.72298999988874 0, -100.36284999982746 25.723110000026622 0, -100.36200999976154 25.722539999821322 0, -100.36050000027467 25.721509999986665 0, -100.36036999967558 25.721400000309927 0, -100.36023999997587 25.72128999973387 0, -100.36003999974605 25.721130000449307 0, -100.35947000044001 25.720720000427832 0, -100.3587899996586 25.720259999899213 0, -100.35855999984398 25.720130000199504 0, -100.35841000012124 25.720039999646417 0, -100.35831999956815 25.719999999600475 0, -100.35820000032959 25.71992999996968 0, -100.35814000026068 25.71988000036191 0, -100.35828000042153 25.719840000315912 0, -100.35835999961415 25.719740000201 0, -100.35847000019021 25.719589999579 0, -100.35870999956666 25.71923999962644 0, -100.358690000443 25.719179999557525 0, -100.35870000000483 25.719100000364904 0, -100.35882000014277 25.71894000018102 0, -100.35906999998036 25.71863000027446 0, -100.36001999972308 25.71740999977186 0, -100.35987000000034 25.717730000139568 0, -100.35999999970005 25.71779000020848 0, -100.36028000002182 25.71760000043986 0, -100.36019999992988 25.71769999965545 0, -100.36001000016125 25.71795999995419 0, -100.35976999988543 25.718269999860752 0, -100.35958999967858 25.718530000159546 0, -100.3594399999559 25.71873000038937 0, -100.36054999988244 25.719459999879234 0, -100.36161000020121 25.720210000291445 0, -100.36194000013074 25.720669999920744 0, -100.36223000001434 25.720500000175036 0, -100.36270000010478 25.720210000291445 0, -100.36317999975705 25.71992999996968 0, -100.36364999984744 25.719649999647913 0, -100.36391000014623 25.719499999925233 0, -100.36417000044503 25.719330000179525 0, -100.36465999965912 25.719040000295934 0, -100.36514999977254 25.7187100003664 0, -100.3654300000943 25.719199999580496 0, -100.3657499995627 25.719789999808825 0, -100.36600999986143 25.720250000337387 0, -100.36617999960714 25.720569999805832 0, -100.36672999978953 25.721550000032664 0, -100.36686000038856 25.721779999847286 0, -100.36740000010974 25.722749999612972 0))",5,0.021017851307988167,0.025978773832321167,0.011689363047480583,0.01402272842824459,0.024208366870880127,0.9030829071998596
@Apodaca_News,APODACA NEWS,"Jun 21, 2024 · 2:13 AM UTC",si les llega a pasar algo le van a echar la culpa a todos menos a su idiotez entiendan que tienen que estar resguardados no hemos entendido que es un fenómeno natural no son vacaciones,no se relaciona,47,4,10,2,https://twitter.com/Apodaca_News/status/1803974537689571788#m,,,,-1.136174545,,,,,,4,0.014133818447589874,0.013203909620642662,0.02106689289212227,0.037345241755247116,0.8745309710502625,0.039719108492136
@911SanPedro,Rescate 911 San Pedro,"May 28, 2024 · 10:41 PM UTC",precaución sobre la av josé vasconcelos otepte y río bravo unidades atienden el reporte de un accidente vial spgg pcsp,problema vial,5,1,0,0,https://twitter.com/911SanPedro/status/1795586123949109507#m,['https://pbs.twimg.com/media/GOs0EFqW4AAnUmR.jpg'],,,-1.13425421,,"Jose Vasconselos, Calle Río Bravo",San Pedro Garza García,,,5,0.01383133139461279,0.02052563987672329,0.01023821160197258,0.011960381641983986,0.019395671784877777,0.9240487813949585
@elnortelocal,elnortelocal,"Sep 7, 2024 · 4:04 PM UTC",entérate aunque la conagua detectó fisuras en la presa libertad ayd asegura que estas son micrométricas han sido selladas y no representan riesgo,no se relaciona,0,0,1,0,https://twitter.com/elnortelocal/status/1832449981518672309#m,,,,-1.132426323,,,,,,4,0.07378146797418594,0.031399358063936234,0.023851538076996803,0.02203194424510002,0.7205333709716797,0.12840227782726288
@JudithMedrano,Judith Medrano,"Jul 29, 2024 · 5:55 AM UTC",cuerpos de auxilio sofocan un incendio que ocurre en calle david a cossio entre calle david a cossio col vidriera en monterrey pcmty y bomberosnl en el lugar mtyfollow,incendio,28,11,0,1,https://twitter.com/JudithMedrano/status/1817801184565919821#m,,['https://video.twimg.com/ext_tw_video/1817801021101318144/pu/pl/Z8OCEaI0H2oMNCpj.m3u8?tag=12'],,-1.132314131,,,,,,1,0.021142322570085526,0.9119731187820435,0.008836107328534126,0.008130505681037903,0.018530450761318207,0.03138745203614235
@saz2000,Alejandro Zuñiga/Bomberos NL,"May 28, 2023 · 11:45 PM UTC",bomberos nl estación atendió reporte de incendio en vehículo zona centro de santacatarina nl,incendio,8,1,0,0,https://twitter.com/saz2000/status/1662968416339206144#m,"['https://pbs.twimg.com/media/FxQM9dhWcAIZNgS.jpg', 'https://pbs.twimg.com/media/FxQM9dfXsAUrz_V.jpg']",,,-1.132213339,,,,zona centro de santacatarina,,1,0.019912689924240112,0.9180675148963928,0.012350614182651043,0.007412227336317301,0.01904914714396,0.023207783699035645
@elnortelocal,elnortelocal,"Sep 2, 2024 · 5:11 PM UTC",entérate semáforos de calles como washington zaragoza y zuazua así como negocios de la zona están sin luz por un apagón que afecta al centro de la ciudad más información en,eléctrico,6,0,0,0,https://twitter.com/elnortelocal/status/1830654873563754569#m,,['https://video.twimg.com/ext_tw_video/1830654849500803078/pu/pl/9WSbpdvNjsfqwiRP.m3u8?tag=12'],,-1.131270766,,,,centro de la ciudad,,0,0.9184845685958862,0.024685978889465332,0.013487039133906364,0.015244360081851482,0.014742926694452763,0.01335519552230835
@info7mty,INFO7,"Jun 21, 2024 · 8:44 PM UTC",alrededor de familias en san pedro están atrapadas debido a un poste de la cfe que hizo cortocircuito el poste y las líneas eléctricas bloquean el paso en la calle privada monte olimpo en la colonia villa montaña,eléctrico,15,4,1,0,https://twitter.com/info7mty/status/1804254067239084315#m,,['https://video.twimg.com/ext_tw_video/1804254027414192128/pu/vid/avc1/720x1280/uURVi29u5Ob6OWL8.mp4?tag=12'],,-1.127745576,VILLA MONTAÑA,Montes,San Pedro Garza García,,"POLYGON Z ((-100.40791200043833 25.64608500032267 0, -100.40758000041654 25.645710000116594 0, -100.40738000018672 25.645690000093566 0, -100.4071100003261 25.645710000116594 0, -100.40678000039657 25.64565999960945 0, -100.40613000009927 25.645589999978654 0, -100.40570999961665 25.64550999988677 0, -100.40537999968711 25.645329999679916 0, -100.40444000040554 25.644959999704383 0, -100.40426000019869 25.644850000027645 0, -100.4042099996916 25.64476000037388 0, -100.40414999962263 25.644480000052113 0, -100.40410000001486 25.644199999730347 0, -100.403290000433 25.644239999776346 0, -100.403099999765 25.644259999799317 0, -100.4029000004345 25.644370000375375 0, -100.40227999972205 25.644930000119587 0, -100.40210999997635 25.644899999635413 0, -100.40188000016173 25.644899999635413 0, -100.40173000043904 25.64485999958947 0, -100.40163999988596 25.64480000041982 0, -100.4016100003011 25.64470000030491 0, -100.40167000037007 25.644449999567996 0, -100.40182999965464 25.644050000007667 0, -100.40094300011918 25.643193000057067 0, -100.40062099965928 25.642859999989184 0, -100.40032899968344 25.64204400013068 0, -100.40011499970734 25.641795000339187 0, -100.40051800030534 25.640961999696685 0, -100.40124000032563 25.641179999857286 0, -100.4020410003917 25.64111599960387 0, -100.40451999959816 25.64193000026944 0, -100.40471000026616 25.642079999992177 0, -100.40490999959667 25.642149999622973 0, -100.4052099999414 25.642209999691886 0, -100.40559000037808 25.64224000017606 0, -100.40574000010076 25.64220000013006 0, -100.4058200001927 25.64220000013006 0, -100.40697999972707 25.64240999992171 0, -100.40820000022967 25.64263999973639 0, -100.40841000002132 25.643299999595456 0, -100.40904999985747 25.6448399995665 0, -100.40912999994941 25.64505000025747 0, -100.40929999969507 25.645409999771857 0, -100.40958000001683 25.645819999793332 0, -100.40971499994714 25.646484999883 0, -100.40886999965062 25.646581999859563 0, -100.40808000009179 25.646530000159544 0, -100.40791200043833 25.64608500032267 0))",0,0.9242062568664551,0.021875552833080292,0.015050225891172886,0.013575244694948196,0.010936540551483631,0.014356184750795364
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 2:16 PM UTC",las fuertes lluvias derivadas de la tormenta tropical alberto provocaron el desbordamiento del río santa catarina y el cierre de la avenida morones prieto a la altura del multimodal dalia manriquez abcnoticias,inundación,21,3,0,0,https://twitter.com/ABCNoticiasMX/status/1803794029039022493#m,"['https://pbs.twimg.com/media/GQhdEMJW4AAK1Fk.jpg', 'https://pbs.twimg.com/media/GQhdFoVXIAErS62.jpg', 'https://pbs.twimg.com/media/GQhdFoWW4AA370C.jpg', 'https://pbs.twimg.com/media/GQhdG2GXMAEbBC5.jpg']",,,-1.125026993,,,,,,2,0.015625545755028725,0.0032946716528385878,0.02396921068429947,0.948855996131897,0.004878542385995388,0.0033760927617549896
@Mty_Leones,Vecino de Cumbres,"Jun 20, 2024 · 5:19 PM UTC",a caray ya empezaron los daños en el par vial,no se relaciona,428,75,24,4,https://twitter.com/Mty_Leones/status/1803840099035288000#m,,['https://video.twimg.com/ext_tw_video/1803839180977684480/pu/pl/ri8xr6lyOifKNDT0.m3u8?tag=12'],,-1.123879328,,,,,,4,0.02480423077940941,0.025471488013863564,0.02103530243039131,0.022724589332938194,0.5663243532180786,0.33963996171951294
@911SanPedro,Rescate 911 San Pedro,"May 10, 2024 · 7:55 PM UTC",precaución sobre la calle río sena y av humberto lobo unidades atienden el reporte de un accidente vial con personas lesionadas spgg pcsp,problema vial,7,0,0,0,https://twitter.com/911SanPedro/status/1789021563116830994#m,['https://pbs.twimg.com/media/GNPhoRPbcAApgo1.jpg'],,,-1.123136051,,"Río Sena, Avenida Humberto Lobo",San Pedro Garza García,,,5,0.012545477598905563,0.01739843375980854,0.012303078547120094,0.012798143550753593,0.02006365917623043,0.9248912334442139
@lizsanchez_r,Liz Sánchez R.,"Jun 21, 2024 · 7:32 PM UTC",río la silla mty sur junio pm desde villa las fuentes tormenta alberto mauromoralesmtz abimaelsalas cesarmty telediariomty atentosmtysur,lluvia,16,6,0,0,https://twitter.com/lizsanchez_r/status/1804235971858207036#m,,['https://video.twimg.com/ext_tw_video/1804235910952681472/pu/vid/avc1/720x1280/bkhi8VvrWLDKX1Sk.mp4?tag=12'],,-1.122867819,,,,,,3,0.01129525899887085,0.0035245686303824186,0.008866812102496624,0.9665850400924683,0.005205307621508837,0.004522955976426601
@eduardomenoni,Eduardo Menoni,"Sep 2, 2024 · 10:03 PM UTC",última hora el delincuente nicolás maduro niega que el avión incautado por estados unidos sea de su uso personal acá les dejo un video que demuestra que nicolás maduro y cilia flores si usaban ese avión compártelo para que le duela al genocida maduro de venezuela,no se relaciona,37679,20673,430,231,https://twitter.com/eduardomenoni/status/1830728179599974890#m,,['https://video.twimg.com/amplify_video/1830728113283543044/pl/DBtwZ9s5vQ450AxN.m3u8?tag=16&v=b46'],,-1.122484267,,,,genocida,,4,0.02981964498758316,0.027020473033189774,0.01966533623635769,0.06592782586812973,0.791987955570221,0.06557881832122803
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 18, 2024 · 3:58 PM UTC",buenos días bomberos nl estación central atendió reporte de incendio en palma en el exterior de casino ubicado en la av gonzalitos monterrey,incendio,18,4,0,0,https://twitter.com/saz2000/status/1825200520048337256#m,,['https://video.twimg.com/ext_tw_video/1825200505842257921/pu/pl/hBzat40vRNyoISL-.m3u8?tag=12'],,-1.122179203,,Calle Gonzalitos,Monterrey,,,1,0.02004121243953705,0.9211740493774414,0.011112740263342857,0.00729637686163187,0.01737978495657444,0.022995810955762863
@Cicmty,CIC,"Jun 19, 2024 · 11:50 PM UTC",inundación en av constitución y padre mier centro monterrey vía pcmty,inundación,214,45,4,3,https://twitter.com/Cicmty/status/1803576103191404941#m,,['https://video.twimg.com/ext_tw_video/1803576067967287297/pu/vid/avc1/848x480/Sn0WJ_PyftcPVonC.mp4?tag=12'],,-1.12131758,,Avenida Constitución,Monterrey,,,2,0.019484488293528557,0.012520396150648594,0.9084404110908508,0.019842365756630898,0.02336280234158039,0.0163494311273098
@Cicmty,CIC,"Jun 20, 2024 · 12:20 AM UTC",postedañado por caer en paseo de los estudiantes y paseo del acantilado col cumbres o sector monterrey vía wsp cc cfecontigo pcmty,eléctrico,7,1,0,0,https://twitter.com/Cicmty/status/1803583690322419839#m,['https://pbs.twimg.com/media/GQedzn2aIAExX_w.jpg'],,,-1.120557755,CUMBRES,Peñasco del Acantilado,Monterrey,,"POLYGON Z ((-100.3899399999309 25.72549999962547 0, -100.39069999990494 25.726029999784828 0, -100.39172000017771 25.72686999985075 0, -100.394539999821 25.726700000105097 0, -100.39480999968157 25.726840000265952 0, -100.39513999961116 25.728529999959676 0, -100.39527999977201 25.729080000142062 0, -100.39543000039407 25.729370000025654 0, -100.39519999968007 25.729410000071596 0, -100.3950499999574 25.729350000002682 0, -100.39490999979648 25.729289999933712 0, -100.39463999993592 25.729120000188004 0, -100.39416999984547 25.72879000025847 0, -100.39324999968761 25.728150000422374 0, -100.39314000001082 25.728059999869288 0, -100.39153000040903 25.729599999840275 0, -100.3903999995602 25.72871000016653 0, -100.3902299998145 25.7285799995675 0, -100.39010000011478 25.728480000351908 0, -100.3897700001852 25.728240000076084 0, -100.38944999981749 25.728010000261463 0, -100.3893000000948 25.72789000012358 0, -100.38913999991092 25.727769999985696 0, -100.38880000041951 25.727529999709873 0, -100.38837999993689 25.72723999982628 0, -100.38827999982198 25.727170000195542 0, -100.38817000014524 25.727099999665427 0, -100.38885000002733 25.72647000029042 0, -100.3889399996811 25.72637999973739 0, -100.38965000004731 25.725719999878265 0, -100.38979000020817 25.725639999786324 0, -100.3899399999309 25.72549999962547 0))",0,0.9365041851997375,0.020997466519474983,0.012800750322639942,0.01155306026339531,0.008297105319797993,0.009847448207437992
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:20 PM UTC",local por las fuertes lluvias más de colonias del sur de monterrey reportan quedarse sin luz desde la madrugada de este jueves,eléctrico,9,3,4,1,https://twitter.com/elnortelocal/status/1803840427377758408#m,,,,-1.118714876,,,,sur de monterrey,,0,0.015301553532481194,0.0031411766540259123,0.013225971721112728,0.9604217410087585,0.004631150979548693,0.003278368851169944
@elnortelocal,elnortelocal,"Jun 20, 2024 · 5:20 PM UTC",local por las fuertes lluvias más de colonias del sur de monterrey reportan quedarse sin luz desde la madrugada de este jueves,eléctrico,10,3,4,1,https://twitter.com/elnortelocal/status/1803840427377758408#m,,,,-1.118714876,,,,sur de monterrey,,0,0.015301553532481194,0.0031411766540259123,0.013225971721112728,0.9604217410087585,0.004631150979548693,0.003278368851169944
@saz2000,Alejandro Zuñiga/Bomberos NL,"Aug 10, 2024 · 8:57 PM UTC",buenas tardes bomberos nl estación n atiende reporte de accidente vial volcadura en la carretera a laredo y libramiento apodaca nl,problema vial,5,0,0,0,https://twitter.com/saz2000/status/1822376842772554045#m,['https://pbs.twimg.com/media/GUpiFCRWcAEvJfE.jpg'],,,-1.117150068,,,Apodaca,,,5,0.016446553170681,0.07512880861759186,0.011466126888990402,0.014959549531340599,0.01840960420668125,0.863589346408844
@camion_desde,🚍Desde El Camión🚏,"Jun 21, 2024 · 3:58 AM UTC",rt por favor,no se relaciona,57,94,3,1,https://twitter.com/camion_desde/status/1804001000442699891#m,['https://pbs.twimg.com/media/GQkZWbjWoAAqDWf.jpg'],,,-1.116810806,,,,,,4,0.035118136554956436,0.034694917500019073,0.052692994475364685,0.02972889132797718,0.8059536814689636,0.04181138053536415
@camion_desde,🚍Desde El Camión🚏,"Jun 21, 2024 · 3:58 AM UTC",rt por favor,no se relaciona,57,94,3,0,https://twitter.com/camion_desde/status/1804001000442699891#m,['https://pbs.twimg.com/media/GQkZWbjWoAAqDWf.jpg'],,,-1.116810806,,,,,,4,0.035118136554956436,0.034694917500019073,0.052692994475364685,0.02972889132797718,0.8059536814689636,0.04181138053536415
@Cicmty,CIC,"Sep 5, 2024 · 1:08 PM UTC",baches múltiples en av paseo de los leones en los carriles alrededor de la obra de puerta de hierro col residencial puerta de hierro monterrey vía reyla cc mtygob,problema vial,3,0,0,0,https://twitter.com/Cicmty/status/1831680922673905708#m,,,,-1.116589449,,Calle Paseo,Monterrey,,,5,0.016610385850071907,0.01812531240284443,0.01772383600473404,0.016114946454763412,0.019683754071593285,0.9117417931556702
@pc_mty,Protección Civil Monterrey,"Aug 15, 2024 · 9:53 PM UTC",atendemos un accidente vial en el que un vehículo tipo sedán se estrelló contra la pared de una tienda de conveniencia en la intersección de la avenida castellana y la avenida paseo de los leones en zona de cumbres no se reportan personas lesionadas en el lugar,problema vial,45,8,1,0,https://twitter.com/pc_mty/status/1824202770129260892#m,,['https://video.twimg.com/ext_tw_video/1824202756246196224/pu/pl/pV7jDE1PkdcUhqS0.m3u8?tag=12'],,-1.116453297,,Calle Castellana,,zona de cumbres,,5,0.010160884819924831,0.018052689731121063,0.009952915832400322,0.012629318051040173,0.019774189218878746,0.9294300675392151
@AtentosMTYSur,Atentos Mty Sur ¡vecinos en acción!,"Aug 3, 2024 · 5:18 PM UTC",reportan un accidente en lázaro cardenas de poniente a oriente a la altura de alfonso reyes por la lateral en carril de baja precaución al circular por la zona permita el paso a las unidades de auxilio sspcmonterrey pcmty pcnuevoleon,problema vial,14,1,2,0,https://twitter.com/AtentosMTYSur/status/1819784849496195075#m,"['https://pbs.twimg.com/media/GUEsrFebEAApAfE.jpg', 'https://pbs.twimg.com/media/GUEsrFfaYAAlTnT.jpg']",,,-1.113602586,,"Avenida Lázaro Cárdenas, Avenida Alfonso Reyes",,,,5,0.011229652911424637,0.017253808677196503,0.011009836569428444,0.015559084713459015,0.0186346136033535,0.9263129830360413
