Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@juliocesarcano,Julio Cesar,"Jan 12, 2012 · 6:35 PM UTC",darkzeros eae prirmo saudades,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/157531139081371650#m,,,
@juliocesarcano,Julio Cesar,"Jan 11, 2012 · 11:27 AM UTC",bom diabora trabalhar,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/157061122531405825#m,,,
@juliocesarcano,Julio Cesar,"Jan 9, 2012 · 11:13 PM UTC",luccastg agora graas a deus ele ta bem valeu pela preocupao prirmo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/156513916430721024#m,,,
@juliocesarcano,Julio Cesar,"Jan 8, 2012 · 2:32 AM UTC",luccastg japinha ksksks essa é boa d,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/155839291740798977#m,,,
@juliocesarcano,Julio Cesar,"Jan 8, 2012 · 1:25 AM UTC",luccastg eae compro o q da vans saudades fosco ksks,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/155822294294470657#m,,,
@juliocesarcano,Julio Cesar,"Jan 7, 2012 · 3:54 PM UTC",luccastg carnaval te espero sua me ta aqui é memo é nada,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/155678795083427840#m,,,
@juliocesarcano,Julio Cesar,"Jan 7, 2012 · 3:43 PM UTC",luccastg ow nego blue vai toca em pg agora falta vc mc fosco toca em mongaguá ksks no carnaval mc fosco vai bombar ksk é nóiz,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/155676019737628672#m,,,
@juliocesarcano,Julio Cesar,"Jan 7, 2012 · 3:35 PM UTC",luccastg lidas palavras mc fosco ksksksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/155674017615982592#m,,,
@juliocesarcano,Julio Cesar,"Jan 5, 2012 · 11:14 AM UTC",bom dia galera hj o dia já esta corrido pra mim vamo que vamo o futuro já comeo ksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/154883572589797376#m,,,
@juliocesarcano,Julio Cesar,"Jan 4, 2012 · 11:14 AM UTC",luccastg depois manda pra mim fmz meu prirmo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/154520985222127616#m,,,
@juliocesarcano,Julio Cesar,"Jan 3, 2012 · 11:25 AM UTC",luccastg ow saudades já ta batendo forte no peito te amo prirmo é noiz mano carvanal tte esperando abraos,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/154161507817623553#m,,,
@juliocesarcano,Julio Cesar,"Jan 1, 2012 · 4:02 PM UTC",feliz muita paz alegria e deus no corao,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/153506464852488192#m,,,
@juliocesarcano,Julio Cesar,"Dec 27, 2011 · 6:44 AM UTC",tem alguém ai kskss,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151554090059579392#m,,,
@juliocesarcano,Julio Cesar,"Dec 27, 2011 · 12:51 AM UTC",luccastg espero vcs aqui em casa amanh se no estiver em casa to na praia abraos meus primos lindos,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151465082499502081#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 6:29 PM UTC",luccastg amanh é noiz,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151369109458792448#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 3:08 PM UTC",luccastg espero vcs,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151318462654980096#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:48 PM UTC",luccastg ta na casa da minha me,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151313558397911040#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:41 PM UTC",luccastg caramba veio m tedio aqui sozinho em casa ruim demais,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151311641563234304#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:34 PM UTC",luccastg ow vido ksksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151309883130650624#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:23 PM UTC",luccastg pow legal,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151307075824254976#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:16 PM UTC",luccastg vc volta quando embora,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151305364485324803#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:08 PM UTC",luccastg é memo bate na bunda dele q ele acorda ksks,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151303428012900352#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 2:03 PM UTC",luccastg e o mairo ta ai acordado,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151302142664245248#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 1:52 PM UTC",luccastg melhora sim quarta o tempo ja vai melhora,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151299222610784256#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 1:42 PM UTC",luccastg fui no sabado com o felipe domingo e hj ta chovendo aqui,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151296909351469056#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 1:29 PM UTC",luccastg fica na tranquila primo o q importa é vc vim pra cá mas cola aqui um dia pow to de folga e a dany ta trampando to so aqui,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151293641388851202#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 1:16 PM UTC",luccastg pow pensei q vc iria vim pra minha casa mas sussuu eu colo lá,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151290373191380993#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 1:09 PM UTC",luccastg vai fica aqui na minha casa ou na do mairo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151288560144756736#m,,,
@juliocesarcano,Julio Cesar,"Dec 26, 2011 · 11:23 AM UTC",luccastg vem hj,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/151261893607165952#m,,,
@juliocesarcano,Julio Cesar,"Dec 25, 2011 · 5:38 PM UTC",luccastg t aquii te esperando meu primo lindo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/150993759369297920#m,,,
@juliocesarcano,Julio Cesar,"Dec 25, 2011 · 5:31 PM UTC",luccastg feliz natal meu lindo primo que deus te abenoe abraos p todos bejo no mairo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/150991972163784704#m,,,
@juliocesarcano,Julio Cesar,"Dec 23, 2011 · 7:15 PM UTC",falta minutos uhuauu escritorio só ano que vem ksksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/150293561982713856#m,,,
@juliocesarcano,Julio Cesar,"Dec 23, 2011 · 12:56 PM UTC",luccastg é noiz brow,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/150198071849005056#m,,,
@juliocesarcano,Julio Cesar,"Dec 23, 2011 · 12:09 PM UTC",luccastg eae primo vc eo mairo se divertindo muito ai saudades mil,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/150186315701420032#m,,,
@juliocesarcano,Julio Cesar,"Dec 22, 2011 · 11:32 AM UTC",bom dia muito mega sono,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149814549426610176#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 1:58 PM UTC",luccastg o mairo acordo,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149488844914429952#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 1:13 PM UTC",luccastg grande mesmo deixa queto ksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149477682739023872#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 12:19 PM UTC",luccastg fmz brincadeira coitado dele ksksk ele é pequeno ainda ksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149464088387403776#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 12:08 PM UTC",luccastg bate nele ksksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149461161673371648#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 12:04 PM UTC",luccastg passa mo na bunda dele q ele acorda ksksk,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149460149214523392#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 11:59 AM UTC",luccastg e o mairo ta bem manda bjo pra ele,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149458990504480768#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 11:57 AM UTC",luccastg fmz espero vcs blz,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149458364701753344#m,,,
@juliocesarcano,Julio Cesar,"Dec 21, 2011 · 11:51 AM UTC",luccastg ainda no trabalho até sextafeira,no se relaciona,0,0,0,0,https://twitter.com/juliocesarcano/status/149456897911701504#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 4:23 AM UTC",analizan desalojo ante posible desbordamiento en río la silla en guadalupe nl,inundación,11,0,0,0,https://twitter.com/nmasmonterrey/status/1804007175494189297#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 4:06 AM UTC",precaución por lluvias y encharcamientos en carretera nacional monterrey nl,inundación,8,2,0,0,https://twitter.com/nmasmonterrey/status/1804002965876793490#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:57 AM UTC",suspenden servicio de transmetro por tiempo indefinido en nl,no se relaciona,13,4,0,0,https://twitter.com/nmasmonterrey/status/1804000730279276672#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:46 AM UTC",deja lluvia a vecinos sin luz col mitras norte en monterrey nl,eléctrico,8,1,3,0,https://twitter.com/nmasmonterrey/status/1803997948444893545#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:18 AM UTC",cierran paso deprimido por lluvias en ave garza sada y ave del estado en monterrey,lluvia,16,3,0,0,https://twitter.com/nmasmonterrey/status/1803990925284094231#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:08 AM UTC",queda familia atrapada en casa por lluvias al interior del parque la huasteca,lluvia,10,4,0,0,https://twitter.com/nmasmonterrey/status/1803988313008660704#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:00 AM UTC",reportan encharcamientos en morones prieto monterrey nl,inundación,14,3,0,0,https://twitter.com/nmasmonterrey/status/1803986280767791449#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 AM UTC",viviendas se encuentran en riesgo por inundaciones en colonia la independencia en monterrey nl,no se relaciona,9,2,0,0,https://twitter.com/nmasmonterrey/status/1803981541665652974#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 4:18 PM UTC",rescatan a personas en col orizaba por creciente de río la silla en guadalupe nl,no se relaciona,10,2,0,0,https://twitter.com/nmasmonterrey/status/1803824761958527409#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 4:14 PM UTC",aumenta cauce y corriente en río santa catarina la huasteca,no se relaciona,7,1,0,0,https://twitter.com/nmasmonterrey/status/1803823730298126446#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:38 PM UTC",registra alberto fuertes corrientes de agua en santiago nuevo león,no se relaciona,6,1,0,0,https://twitter.com/nmasmonterrey/status/1803814806786367581#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:29 PM UTC",toca tierra alberto en playa miramar tamaulipas,no se relaciona,4,1,0,0,https://twitter.com/nmasmonterrey/status/1803812454717096224#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:10 PM UTC",suspende imss consultas y cirugías no urgentes en nuevo león,no se relaciona,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803807643049263141#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:46 PM UTC",corriente tira barda de bodega causa inundación en santa catarina nl,inundación,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803801550059417649#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:35 PM UTC",deja cuatro muertos inundaciones y cierres viales lluvias en nuevo león,lluvia,8,1,0,0,https://twitter.com/nmasmonterrey/status/1803798717461393534#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,inundación,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:17 PM UTC",suspenden transporte esperan por unidades en estación cuauhtémoc del metro en monterrey,no se relaciona,14,0,1,0,https://twitter.com/nmasmonterrey/status/1803794276481946109#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:10 PM UTC",incomunicada comunidad de san juan tras lluvias en santiago nuevo león,lluvia,10,2,0,0,https://twitter.com/nmasmonterrey/status/1803792647988895864#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:04 PM UTC",afecta a usuarios suspensión de transporte buscan llegar a su trabajo en san nicolás,no se relaciona,2,2,0,0,https://twitter.com/nmasmonterrey/status/1803791107609817530#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:18 PM UTC",alertan por creciente en río santa catarina reviven imágenes de otros huracanes en nl,no se relaciona,14,2,0,0,https://twitter.com/nmasmonterrey/status/1803779554923724956#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:56 PM UTC",obstruye vialidad deslaves y escurrimientos en santa catarina,no se relaciona,5,1,0,0,https://twitter.com/nmasmonterrey/status/1803774033441267774#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:44 PM UTC",tráiler descompuesto bloquea vialidad en blvd antonio l rodríguez monterrey nl,problema vial,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803770905568391405#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:25 PM UTC",rescata pc a hombre en balsa en blvd díaz ordaz en monterrey,no se relaciona,5,3,0,0,https://twitter.com/nmasmonterrey/status/1803766170257949097#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:17 PM UTC",se cierra el carril exprés a la altura de zaragoza por desborde del río santa catarina nuevo león,inundación,16,3,0,1,https://twitter.com/nmasmonterrey/status/1803764072346697855#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:06 PM UTC",cerrada avenida fidel velázquez nl,no se relaciona,15,2,0,1,https://twitter.com/nmasmonterrey/status/1803761250142163115#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:56 AM UTC",aumenta el nivel de agua en el río santa catarina por lluvias de alberto en nuevo león,lluvia,10,3,0,0,https://twitter.com/nmasmonterrey/status/1803758867165114463#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,inundación,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:32 AM UTC",nuevoleón entérate del pronóstico del tiempo del día de hoy y los próximos días,no se relaciona,14,1,0,0,https://twitter.com/nmasmonterrey/status/1803752891640897838#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 5:25 AM UTC",protección civil de nuevo león se mantiene alerta por lluvias a través de nmas,lluvia,10,0,0,0,https://twitter.com/nmasmonterrey/status/1803660382680076621#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 5:21 AM UTC",suspensión de operaciones de metrorrey deja colgados a cientos de usuarios,no se relaciona,22,6,2,0,https://twitter.com/nmasmonterrey/status/1803659524269543677#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 3:22 AM UTC",se intensificarán las lluvias esta noche en nuevo león a través de nmas,lluvia,15,0,0,1,https://twitter.com/nmasmonterrey/status/1803629570857316493#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:24 AM UTC",mueren menores electrocutados en allende,no se relaciona,10,0,0,0,https://twitter.com/nmasmonterrey/status/1803614924091879612#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:24 AM UTC",cierran vialidad en avenidas conchello y san nicolás a través de nmas,no se relaciona,10,1,0,0,https://twitter.com/nmasmonterrey/status/1803614815178395731#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:57 AM UTC",los contenedores así como otros recipientes con químicos y combustibles fueron dejados en un terreno de grandes dimensiones en escobedo nl,no se relaciona,5,0,0,0,https://twitter.com/nmasmonterrey/status/1803608070922092654#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:54 AM UTC",busca pc a perrito atrapado en corriente en arroyo el obispo en santa catarina,no se relaciona,9,0,1,0,https://twitter.com/nmasmonterrey/status/1803607309110661156#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 1:14 AM UTC",cierran vialidad por inundación en ave constitución y padre mier en monterrey,inundación,14,4,0,0,https://twitter.com/nmasmonterrey/status/1803597213308010779#m,,,
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 12:57 AM UTC",aumenta nivel en río santa catarina por lluvias de alberto en nl,lluvia,13,0,0,0,https://twitter.com/nmasmonterrey/status/1803593008735993959#m,,,
