Usuario,Nombre,Fecha,Texto,Tipo,Nivel,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 3:33 PM UTC",la situación se está tornando muy peligrosa en ciénega de gonzález debido a la crecida del río las lluvias intensas en esa zona van a seguir precaución vía rrss,lluvia,,5090,850,63,23,https://twitter.com/nelvaldez/status/1803813319934927266#m,,['https://video.twimg.com/ext_tw_video/1803813294735785984/pu/pl/HGj1GmEzrAxkIvA-.m3u8?tag=12'],
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 3:03 PM UTC",mi reconocimiento desde ya para todas y todos mis compañeros reporteros y camarógrafos de exterior que desde ayer lo están dando todo por informar sobre estas lluvias extraordinarias en monterrey y la región los mejores erikreportero sandragonzalezc moncontrerasm,lluvia,,793,36,28,1,https://twitter.com/nelvaldez/status/1803805902589555032#m,,,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 2:57 PM UTC",alberto se degrada a una depresión tropical sus efectos de intensas lluvias continúan en las próximas horas en toda la región am,lluvia,,552,38,7,3,https://twitter.com/nelvaldez/status/1803804458318704685#m,,,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 1:58 PM UTC",atención se pone interesante el panorama en las próximas horas el radar detecta una extensa banda convectiva asociada a alberto donde los modelos sugieren estará avanzando por monterrey cerca del mediodía dejándonos otro episodio de fuertes o intensas lluvias climadel,lluvia,,1546,223,48,10,https://twitter.com/nelvaldez/status/1803789576806543372#m,['https://pbs.twimg.com/media/GQhZANvawAAUUDg.png'],,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 11:16 AM UTC",increíbles los acumulados hasta el momento en diferentes puntos del área metropolitana de monterrey y aún falta más lluvia alberto climadel,lluvia,,1441,169,57,5,https://twitter.com/nelvaldez/status/1803748632921026577#m,['https://pbs.twimg.com/media/GQgz0VrboAAF0CS.jpg'],,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 10:00 AM UTC",buenas madrugadas cómo les está yendo de lluvia,lluvia,,657,14,197,3,https://twitter.com/nelvaldez/status/1803729636247175605#m,,,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 4:56 AM UTC",diría mi abuela ya está aplanada la lluvia,lluvia,,512,16,14,1,https://twitter.com/nelvaldez/status/1803653127675191713#m,,,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 1:50 AM UTC",ojo independientemente que en ratos baje la intensidad de la lluvia va arreciar en horas de la madrugada y así lo avalan los radares predictivos y modelos no se arriesguen en próximas horas alberto nuevoleón,lluvia,,2145,312,44,5,https://twitter.com/nelvaldez/status/1803606227177578871#m,['https://pbs.twimg.com/media/GQeyF3ibYAAWTRE.png'],,
@Brandon87540571,Brandon Garcia,"Jun 20, 2024 · 1:22 AM UTC",lluvia muy fuerte en santacatarina abimaelsalas nelvaldez hasta podria decir que ya intensa,lluvia,,93,7,1,0,https://twitter.com/Brandon87540571/status/1803599222232559989#m,,['https://video.twimg.com/ext_tw_video/1803599197272260609/pu/pl/gs0fDewLS1EVsXaV.m3u8?tag=12'],
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 1:43 AM UTC",varias estaciones meteorológicas en la zona sur de monterrey y área de sanpedro rebasan ya los mm de lluvia al momento,lluvia,,760,66,26,1,https://twitter.com/nelvaldez/status/1803604666791632951#m,,,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 12:08 AM UTC",arrecia la lluvia en toda la zona metropolitana de monterrey no se confién en las próximas horas continuará en aumento pm,lluvia,,1018,108,40,5,https://twitter.com/nelvaldez/status/1803580730448159203#m,['https://pbs.twimg.com/media/GQebGDFbcAAg0Et.png'],,
@Julypenar,JULIETA PENA ROJAS,"Jun 19, 2024 · 9:18 PM UTC",lluvia muy fuerte desde hace rato colonia del valle en san pedro,lluvia,,16,2,0,0,https://twitter.com/Julypenar/status/1803537851386306706#m,,,
@Brandon87540571,Brandon Garcia,"Jun 19, 2024 · 8:47 PM UTC",ya arrecia lluvia en santacatarina abimaelsalas nelvaldez,lluvia,,88,8,3,0,https://twitter.com/Brandon87540571/status/1803530076715106402#m,,['https://video.twimg.com/ext_tw_video/1803530050056130561/pu/pl/5Px_yIvJ89LmmRQQ.m3u8?tag=12'],
@nelvaldez,Nelson Valdez,"Jun 19, 2024 · 8:36 PM UTC",la primer banda de lluvia de alberto comienza a avanzar por el área metropolitana de monterrey otras muchas seguirán llegando e incrementando la intensidad y frecuencia de la lluvia el resto del día y por la noche esto apenas comienza pm,lluvia,,594,51,15,3,https://twitter.com/nelvaldez/status/1803527214228709430#m,['https://pbs.twimg.com/media/GQdqaL5bcAAs-E8.png'],,
@nelvaldez,Nelson Valdez,"Jun 19, 2024 · 8:19 PM UTC",las lluvias más fuertes o localmente intensas las esperamos al finalizar la tarde y por la noche en la zona metropolitana de monterrey,lluvia,,940,70,46,8,https://twitter.com/nelvaldez/status/1803522929860169918#m,,,
@PC_NuevoLeon,Protección Civil NL,"Jun 21, 2024 · 12:40 AM UTC",ponteatento río santa catarina no bajes la guardia la lluvia continuará de manera fuerte a intensa durante esta nochemadrugada y próximos días extreme precauciones y evite zonas de riesgo ante cualquier emergencia llama al,lluvia,,431,76,5,4,https://twitter.com/PC_NuevoLeon/status/1803951169791762795#m,,['https://video.twimg.com/ext_tw_video/1803951100321488897/pu/pl/JdwlgkkqOOfJNjXx.m3u8?tag=12'],
@PC_NuevoLeon,Protección Civil NL,"Jun 21, 2024 · 2:20 AM UTC",ponteatento se reporta lluvia fuerte en autopista monterrey reynosa límites guadalupe y juárez extreme precauciones al conducir ante cualquier emergencia llama al todasytodossomosproteccióncivil,lluvia,,225,30,3,0,https://twitter.com/PC_NuevoLeon/status/1803976260386693471#m,,['https://video.twimg.com/ext_tw_video/1803976236676358144/pu/pl/mjfE0uEwbxELyDED.m3u8?tag=12'],
@jjsolisher,J́j́ Sᴏʟɪ́sʜᴇʀ 🇲🇽,"Jun 20, 2024 · 8:20 PM UTC",ya vieron la importancia de preservar la vegetación del río santa catarina ahora si ya entendieron que no son simples hiervas ya se dieron cuenta como los árboles guían la corriente contienen la erosión y evitan las inundaciones salvemoselríosantacatarina,inundación,,4497,867,102,37,https://twitter.com/jjsolisher/status/1803885708165206232#m,"['https://pbs.twimg.com/media/GQiwfaFWEAAI90N.jpg', 'https://pbs.twimg.com/media/GQiwfatXAAAHt_W.jpg', 'https://pbs.twimg.com/media/GQiwfbXXAAAxHFf.jpg', 'https://pbs.twimg.com/media/GQiwfgjXgAA4qDY.jpg']",,
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 10:00 PM UTC",la cola de caballo en santiago nuevo león se desbordó durante la tarde de hoy por los efectos de las lluvias de alberto los escalones que llevan al punto turístico tienen considerables escurrimientos un trabajador del sitio captó el panorama en el sur del estado,inundación,,9389,2102,132,88,https://twitter.com/ABCNoticiasMX/status/1803910827898294680#m,,['https://video.twimg.com/ext_tw_video/1803910681508356096/pu/pl/08ZY99QMIp97XCMt.m3u8?tag=12'],
@DarkKnightMty,DarkKnightMty,"Jun 20, 2024 · 8:49 PM UTC",vasconcelos cerrado por inundación frente a plaza tanarah sí ahí donde a pesar de hacer una reparación pluvial nomás no se puede con ese constante problema cada que llueve monterrey spgg alberto,inundación,,470,69,8,0,https://twitter.com/DarkKnightMty/status/1803893063758074073#m,,['https://video.twimg.com/ext_tw_video/1803893046532067328/pu/pl/TCUnPDgEQ2jOJ2PX.m3u8?tag=12'],
@ParqueChipinque,Parque Ecológico Chipinque A.B.P.,"Jun 20, 2024 · 7:55 PM UTC",las fuertes lluvias han impactado significativamente al parque ecológico chipinque les compartimos estas imágenes para puedan ver el estado actual de nuestra reserva natural durante estos eventos climáticos chipinque lluviastropicales tormentaalberto,lluvia,,766,163,8,3,https://twitter.com/ParqueChipinque/status/1803879473215082803#m,,['https://video.twimg.com/ext_tw_video/1803879324493185024/pu/pl/MQavV-t_C1ws8QYh.m3u8?tag=12'],
@MAGS_SP,MAGS_SP,"Jun 20, 2024 · 8:46 PM UTC",el último aviso de este sistema alberto norestedeméxixo remanente de alberto la circulación se ha disipado continúan fuertes lluvias e inundaciones en el noreste de méxico,inundación,,11,1,0,0,https://twitter.com/MAGS_SP/status/1803892289770786963#m,,,
@davidfaz,David Faz,"Jun 20, 2024 · 8:16 PM UTC",se llena la laguna de sánchez en la sierra de santiago producto de las lluvias provocadas por alberto en nuevoleón alfredo oyervides,lluvia,,104,19,1,0,https://twitter.com/davidfaz/status/1803884586256019638#m,,['https://video.twimg.com/ext_tw_video/1803884220021972992/pu/pl/9sFZPDDjqw9eUdsB.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 7:38 PM UTC",bomberos nl estación en coordinación con sanpedro atendimos incendio en casahabitación colonia del valle spgg,eléctrico,,26,6,0,0,https://twitter.com/saz2000/status/1803875037340143910#m,"['https://pbs.twimg.com/media/GQimyNzakAQnxsu.jpg', 'https://pbs.twimg.com/media/GQimyNoakAMP-Pl.jpg']",,
@azucenau,Azucena Uresti,"Jun 20, 2024 · 7:28 PM UTC",samuel garcía gobernador de nuevo león informa que con las lluvias provocadas por alberto la presa la bocaestá al de su capacidad por lo que el agua que se liberará de manera controlada se enviará a la presa el cuchillo,lluvia,,248,35,9,1,https://twitter.com/azucenau/status/1803872479884251158#m,,['https://video.twimg.com/ext_tw_video/1803871422969974785/pu/pl/974sqvl8_4zTcvJW.m3u8?tag=12'],
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 20, 2024 · 7:05 PM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,,518,100,41,3,https://twitter.com/LCAlatorre/status/1803866743389196299#m,,,
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 6:52 PM UTC",atención vienen más lluvias la siguiente semana asegura samuel garcía el gobernador refirió que aún se desconoce el potencial que traerá este nuevo disturbio,lluvia,,30,6,3,0,https://twitter.com/ABCNoticiasMX/status/1803863425522487308#m,,,
@Conagua_OCRB,Conagua OCRB Mty,"Jun 21, 2024 · 5:28 AM UTC",corte de lluvias de las hrs del día miércoles de junio a las hrs del jueves de junio registradas en las estaciones automáticas del ocrb,lluvia,,15,2,0,0,https://twitter.com/Conagua_OCRB/status/1804023666356740338#m,['https://pbs.twimg.com/media/GQkt9llakAAI9bg.jpg'],,
@nelvaldez,Nelson Valdez,"Jun 20, 2024 · 11:03 PM UTC",otra banda convectiva más se aproxima a la zona metropolitana de monterrey continúan la lluvia de manera intermitente durante la noche pm climadel alberto,lluvia,,1015,128,30,6,https://twitter.com/nelvaldez/status/1803926724000067608#m,['https://pbs.twimg.com/media/GQjVyu8asAAHW2O.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 7:59 PM UTC",bomberos nl estación central atendió reporte de incendio en consultorio médico conato en la zona centro de monterrey,eléctrico,,12,2,0,0,https://twitter.com/saz2000/status/1803880498496000454#m,['https://pbs.twimg.com/media/GQirwJ4akAMoY60.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 7:38 PM UTC",bomberos nl estación en coordinación con sanpedro atendimos incendio en casahabitación colonia del valle spgg,eléctrico,,26,6,0,0,https://twitter.com/saz2000/status/1803875037340143910#m,"['https://pbs.twimg.com/media/GQimyNzakAQnxsu.jpg', 'https://pbs.twimg.com/media/GQimyNoakAMP-Pl.jpg']",,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 9:41 AM UTC",bomberos nl estación atiende reporte de incendio en negocio de reciclaje en la av bernardo reyes en la colonia niño artillero monterrey nl,eléctrico,,37,3,0,0,https://twitter.com/saz2000/status/1803724827725091295#m,,['https://video.twimg.com/ext_tw_video/1803724755624939520/pu/pl/CH-OBgcoSOQfAe6d.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 20, 2024 · 9:12 AM UTC",bomberos nl estación n en coordinación con sanpedro atendimos reporte de incendio en árbol av ricardo margain y roble spgg,eléctrico,,15,6,0,0,https://twitter.com/saz2000/status/1803717433339097142#m,['https://pbs.twimg.com/media/GQgXb84bAAAk7QS.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 5:27 PM UTC",buenos días bomberos nl estación n en coordinación con sanpedro atendimos reporte de incendio en casahabitación en la colonia capistrana spgg israelmendez brandonkena,eléctrico,,8,0,0,0,https://twitter.com/saz2000/status/1803479771487281320#m,,['https://video.twimg.com/ext_tw_video/1803479760452067329/pu/pl/gAhzXsXlUI38pvpF.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 12:41 PM UTC",personal de bomberos nl atienden reporte de incendio en tarimera en la colonia cosmopolis en apodaca info en desarrollo,eléctrico,,16,2,2,0,https://twitter.com/saz2000/status/1803407740821209132#m,,['https://video.twimg.com/ext_tw_video/1803407701717700608/pu/pl/aQ1_QBLcIcua4oBV.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 19, 2024 · 5:06 AM UTC",bomberos nl estaciones y atienden reporte de incendio en bodega de cartón en la colonia cosmopolis apodaca nl info en desarrollo,eléctrico,,25,5,0,0,https://twitter.com/saz2000/status/1803293295486828641#m,,['https://video.twimg.com/ext_tw_video/1803293273890422784/pu/pl/FFn9mKjpW7QBNt6Q.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 18, 2024 · 10:26 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty atendimos reporte de incendio en humilde vivienda localizada en la parte superior de la col alfonso reyes nuestro respeto y agradecimiento a los vecinos del sector monterrey solidaridad,eléctrico,,32,4,0,0,https://twitter.com/saz2000/status/1803192705654333791#m,"['https://pbs.twimg.com/media/GQY6MP2aIAEYm2a.jpg', 'https://pbs.twimg.com/media/GQY6MPzaIAE6_yq.jpg']",,
@conagua_clima,CONAGUA Clima,"Jun 18, 2024 · 3:45 AM UTC",el potencialciclóntropical uno se localiza km al norte de frontera tabasco y a km al estesureste de la pesca tamaulipas mantendrá lluvias de intensas a torrenciales en el sureste de méxico y la penínsuladeyucatán más información,lluvia,,237,40,1,4,https://twitter.com/conagua_clima/status/1802910477946638353#m,['https://pbs.twimg.com/media/GQU5SR-aMAA3_B5.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 17, 2024 · 10:26 PM UTC",buenas tardes bomberos nl estaciones y atendieron reporte de incendio en comercio colonia barrio de la industria monterrey nl,eléctrico,,7,1,0,0,https://twitter.com/saz2000/status/1802830100406366333#m,,['https://video.twimg.com/ext_tw_video/1802830066751057920/pu/pl/-1bOX5P9veEP6fh-.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 17, 2024 · 12:29 PM UTC",buenos días bomberos nl estaciones y atienden reporte de incendio en depósito de cartón colonia riberas del río en la zona norte de monterrey nl,eléctrico,,10,0,0,0,https://twitter.com/saz2000/status/1802679948722721198#m,"['https://pbs.twimg.com/media/GQRn2ESXwAAOIaC.jpg', 'https://pbs.twimg.com/media/GQRn2EQXoAAm3X0.jpg']",,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 16, 2024 · 8:25 PM UTC",buenas tardes bomberos nl estación central atendió reporte de incendio en lote baldío en la av venustiano carranza y treviño zona centro de monterrey,eléctrico,,22,3,0,0,https://twitter.com/saz2000/status/1802437389987782852#m,['https://pbs.twimg.com/media/GQOLQLRWkAArWT8.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 16, 2024 · 3:41 AM UTC",buenas noches bomberos nl estación n atendió reporte de incendio de basuradesechos en la colonia andrés caballero municipio de escobedo nl,eléctrico,,5,1,0,0,https://twitter.com/saz2000/status/1802184726414868870#m,"['https://pbs.twimg.com/media/GQKldFQWgAArsTV.jpg', 'https://pbs.twimg.com/media/GQKldFRXMAECMeY.jpg']",,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 16, 2024 · 12:33 AM UTC",buenas tardes bomberos nl estaciones y en coordinación con sanpedro atendemos reporte de incendio en motocicleta av lázaro cárdenas y gómez morin spgg,eléctrico,,7,3,0,0,https://twitter.com/saz2000/status/1802137493678006437#m,['https://pbs.twimg.com/media/GQJ6f42WkAA14v0.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 14, 2024 · 11:12 PM UTC",buenas tardes bomberos nl estaciones y central atendimos el día de hoy reporte de incendio en tejaban además de una gran cantidad de basura acumulada en un terreno ubicado en la colonia laderas del mirador monterrey nl,eléctrico,,0,0,0,0,https://twitter.com/saz2000/status/1801754709272969483#m,"['https://pbs.twimg.com/media/GQEeVuXbEAMrb5A.jpg', 'https://pbs.twimg.com/media/GQEeVuXb0AAa3Bv.jpg']",,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 10:24 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con prot civil mty y prot civil del estado atendemos reporte de incendio de gran cantidad de basura acumulada en la vía a tampico colonia jardines de la moderna monterrey nl,eléctrico,,6,2,0,0,https://twitter.com/saz2000/status/1801380072844362066#m,,['https://video.twimg.com/ext_tw_video/1801379984633630720/pu/pl/y1MbsM-JJoNBz9kl.m3u8?tag=12'],
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 7:19 PM UTC",buenas tardes bomberos nl estaciones y central en coordinación con sanpedro atendemos reporte de accidente vial volcadura e incendio camión de volteo en la colonia valle de san ángel spgg cezaargarza annaannaz,eléctrico,,17,4,0,1,https://twitter.com/saz2000/status/1801333644872597898#m,['https://pbs.twimg.com/media/GP-fYXKWgAA48BH.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 2:33 PM UTC",buenos días bomberos nl estación atiende reporte de incendio en vehículo av fidel velázquez colonia mitras norte monterrey nl,eléctrico,,1,0,0,0,https://twitter.com/saz2000/status/1801261651238199504#m,['https://pbs.twimg.com/media/GP9d7JkWgAAxqKL.jpg'],,
@saz2000,Alejandro Zuñiga/Bomberos NL,"Jun 13, 2024 · 2:13 AM UTC",buenas noches bomberos nl estaciones y central en coordinación con prot civil mty prot civil nl y fuerza civil atendemos reporte de incendio en carpintería colonia ancira monterrey nl,eléctrico,,12,3,0,0,https://twitter.com/saz2000/status/1801075375948128399#m,,['https://video.twimg.com/ext_tw_video/1801074874263207937/pu/pl/fg41CmZUZg9g2YbN.m3u8?tag=12'],
