Usuario,Nombre,Fecha,Texto,Tipo,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Puntaje
@ctcastelo,Claudia Tapia Castelo,"Jun 21, 2024 · 2:50 AM UTC",derivado del paso de la tormenta alberto falso es derivado de la necedad de construir en el lecho del río en nl se han dedicado a retar por ambición a la naturaleza hasta cuándo empecemos por cambiar la narrativa cesarmty unrioenelrio,lluvia,109,26,7,0,https://twitter.com/ctcastelo/status/1803983879419891733#m,,['https://video.twimg.com/ext_tw_video/1803983849229291521/pu/vid/avc1/576x1024/bs9m48lxoRqiahK3.mp4?tag=12'],,-0.725982785
@gob_Escobedo,Gobierno de Escobedo,"Jun 21, 2024 · 2:20 AM UTC",almomento pm cierre total de carretera a monclova en el tramo de libramiento y colombia por encharcamiento para evitar accidentes así como cierre de av santa bárbara en ambos sentidos,inundación,15,7,0,0,https://twitter.com/gob_Escobedo/status/1803976257144504424#m,['https://pbs.twimg.com/media/GQkC2CXWIAAfEDO.jpg'],,,0.42547664
@AbogadoEstoico,abogado estoico,"Jun 21, 2024 · 2:05 AM UTC",se alcanza a apreciar muy poco pero hay dos postes de alumbrado público que están haciendo corto no sé si haya más en la misma situación calle del cóndor esq con cordillera en sector cumbres cicmty mtyleones mtyfollow servpublicosmty,eléctrico,6,5,1,0,https://twitter.com/AbogadoEstoico/status/1803972554568143315#m,,['https://video.twimg.com/ext_tw_video/1803972335671582721/pu/vid/avc1/1280x720/mJEvJ_TmCYVH_WAD.mp4?tag=12'],,-0.608457088
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 1:01 AM UTC",rescatan a personas atrapadas con su perrito en montemorelos protección civil de nuevo león rescató a tres personas con un perrito debido a que el río ramos se desbordó y quedaron atrapados en el techo de una casa mtyfollow comunidadmty aztecacomunidad,inundación,9,3,1,0,https://twitter.com/ShiirleyHdez/status/1803956314462470206#m,"['https://pbs.twimg.com/media/GQjwtObakAkfWwk.jpg', 'https://pbs.twimg.com/media/GQjwtObakAcD7Zk.jpg']",,,-1.050548911
@cesarmty,César Cepeda,"Jun 21, 2024 · 1:18 AM UTC",importante después de alberto en el golfo de méxico está en proceso de formación otro ciclón de probabilidad y que en caso de que se confirme se llamaría berly y se espera que traiga más lluvias a nuevo león en los próximos días,lluvia,1476,304,47,58,https://twitter.com/cesarmty/status/1803960626458337550#m,['https://pbs.twimg.com/media/GQj0itAXgAASl0P.jpg'],,,0.428828537
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 1:24 AM UTC",así luce el río santa catarina internautas registraron como luce el río santa catarina tras la tormenta tropical alberto mtyfollow comunidadmty aztecacomunidad magssp irashemitat ríosantacatarina nl tormentaalberto,lluvia,17,4,0,1,https://twitter.com/ShiirleyHdez/status/1803962120465453271#m,,['https://video.twimg.com/ext_tw_video/1803962091713499140/pu/vid/avc1/720x1030/Q1C-NbTMYFnt-QVO.mp4?tag=12'],,-0.499539822
@cesarmty,César Cepeda,"Jun 21, 2024 · 12:38 AM UTC",ultimahora en montemorelos un helicóptero de pcnuevoleon acaba de realizar un rescate de tres personas que se encontraban atrapadas en su casa y en riesgo por la crecida del río ramos por la tormenta alberto en nuevo león,lluvia,734,93,14,2,https://twitter.com/cesarmty/status/1803950585802035273#m,,['https://video.twimg.com/ext_tw_video/1803950496752779265/pu/vid/avc1/848x480/Zlc-Eqi4GECmaIq2.mp4?tag=12'],,0.423445582
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 12:32 AM UTC",se arriesgan para tomarse la selfie en el río santa catarina ante la tormenta tropical alberto decenas de personas arriesgan su vida para irse a tomar una foto en el río santa catarina mtyfollow comunidadmty aztecacomunidad,lluvia,8,1,2,0,https://twitter.com/ShiirleyHdez/status/1803949075106271674#m,,['https://video.twimg.com/ext_tw_video/1803949066730225664/pu/vid/avc1/640x352/KlGnUBGHbTD2tcVy.mp4?tag=12'],,0.01930061
@PorvenirMx,El Porvenir MX,"Jun 21, 2024 · 12:35 AM UTC",local i reportan desbordamiento de la cascada de cola de caballo tras el paso de la tormenta alberto por santiago nuevo león mtyfollow,inundación,14,4,3,0,https://twitter.com/PorvenirMx/status/1803949938667065841#m,,['https://video.twimg.com/ext_tw_video/1803922603234492416/pu/vid/avc1/360x580/kCyKY1V3xHmZ-6Li.mp4?tag=12'],,-0.941231251
@ShiirleyHdez,ShirleyHernandez,"Jun 21, 2024 · 12:09 AM UTC",salva protección civil aramberri a mujer con su perro ante las inundaciones provocadas por la tormenta tropical alberto protección civil de aramberri rescató a una mujer que se quedó atrapada en el agua con su perrito mtyfollow comunidadmty aztecacomunidad,lluvia,23,6,2,1,https://twitter.com/ShiirleyHdez/status/1803943380436815943#m,,['https://video.twimg.com/ext_tw_video/1803943358928420864/pu/vid/avc1/356x640/KWWikzV3I4sTRmgw.mp4?tag=12'],,0.055602074
@MtyFollow,MtyFollow®,"Jun 20, 2024 · 12:26 PM UTC",del dm buen día tienes forma de reportar que se tiene desde las pm de ayer sin luz en juan ignacio ramón entre serafín peña y porfirio diaz ya se reportó desde ayer y no han atendido cc cfecontigo cicmty,eléctrico,8,1,0,0,https://twitter.com/MtyFollow/status/1803766462491897978#m,,,,-0.895805717
@cesarmty,César Cepeda,"Jun 20, 2024 · 11:49 PM UTC",importante esta es una gran noticia para todos los que vivimos en nuevo león monterrey tormenta alberto,lluvia,542,103,29,4,https://twitter.com/cesarmty/status/1803938169429069962#m,,['https://video.twimg.com/ext_tw_video/1803937893947179009/pu/vid/avc1/1280x720/hg1Lojw0wtINtxuJ.mp4?tag=12'],,1.627361774
@OswaldoC10,Oswaldo C.,"Jun 20, 2024 · 10:42 PM UTC",cfecontigo cfemx tenemos horas sin servicio en monterrey nadie contesta en no responden mensajes aquí en x y la app no deja hacer reportes urge una respuesta atentosmtysur elnorte mtyfollow mtygob colosioriojas,eléctrico,4,1,2,0,https://twitter.com/OswaldoC10/status/1803921392192151911#m,"['https://pbs.twimg.com/media/GQjQ75pakAATnna.jpg', 'https://pbs.twimg.com/media/GQjQ77qakAIrATm.jpg', 'https://pbs.twimg.com/media/GQjQ75uakAYe_6F.jpg']",,,-1.787783742
@SofiaGo77556581,Sofia Gonzalez,"Jun 20, 2024 · 11:11 PM UTC",arbol a punto de caerse y tumbar poste de luz en gran parque cumbres o sector ayuda para evitar una tragedia cfe cicmty servpublicosmty colosioriojas samuelgarcias infomty mtyfollow mtyleones pcmty,eléctrico,4,3,0,0,https://twitter.com/SofiaGo77556581/status/1803928706714333587#m,['https://pbs.twimg.com/media/GQjXmVKX0AA1Ocb.jpg'],,,-0.388071239
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 8:23 PM UTC",seguridad causó caos en la vialidad así fue como la tormenta alberto provocó daños en un carril expréss de la av constitución en monterrey mtyfollow,lluvia,11,4,1,0,https://twitter.com/PorvenirMx/status/1803886401752305901#m,,['https://video.twimg.com/ext_tw_video/1803886382235910144/pu/vid/avc1/720x1280/MYFpJ1qSaXLcA1IC.mp4?tag=12'],,-1.490559101
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:06 PM UTC",se organizan vecinos para ponerse a salvo en montemorelos un rescate de personas en riego de dio en el ejido gil de leyva ante la creciente del agua tormentatropical alberto nuevoleón mtyfollow identidadnlcom,lluvia,8,2,0,0,https://twitter.com/IdentidadNL/status/1803882071586214294#m,,['https://video.twimg.com/ext_tw_video/1803881820737462273/pu/vid/avc1/720x900/YzdY5n-QCyj6OuyL.mp4?tag=12'],,-0.692940414
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 8:11 PM UTC",local i por las fuertes lluvias de este jueves reportan que la laguna de sánchez se llenó algo que no ocurría desde el huracán ingrid en el mtyfollow,lluvia,93,12,0,0,https://twitter.com/PorvenirMx/status/1803883282037383539#m,,,,-0.849808097
@Like_Mty,Likemty,"Jun 20, 2024 · 7:04 PM UTC",imágenes muestran el desbordamiento del río santa catarina bajo el puente cuauhtémoc en cadereyta nl la crecida del agua ha generado preocupación entre los residentes locales y autoridades de protección civil mtyfollow soloenmty cumbresreporta,inundación,43,11,0,0,https://twitter.com/Like_Mty/status/1803866526124249599#m,,['https://video.twimg.com/ext_tw_video/1803866441147613184/pu/vid/avc1/848x478/cVaU3ti7CqGvZEbd.mp4?tag=12'],,-1.041085362
@MtyFollow,MtyFollow®,"Jun 20, 2024 · 6:29 PM UTC",y eso que llegó una tormenta tropical si llegara un verdadero huracán como acabarían estas bases,lluvia,67,8,21,2,https://twitter.com/MtyFollow/status/1803857643565650303#m,['https://pbs.twimg.com/media/GQiW9faWIAAZiFX.jpg'],,,-0.74667275
@AleGon_27,Alejandro Gonzalez,"Jun 20, 2024 · 5:31 PM UTC",alerta afectaciones por desgajamiento en carril express en constitución y venustiano carranza monterrey personal de protección civil nuevo león y protección civil monterrey ya en la zona tormentatropical alberto enfoquemty mtyfollow,lluvia,103,30,3,2,https://twitter.com/AleGon_27/status/1803843135916614006#m,,['https://video.twimg.com/amplify_video/1803843112470540288/vid/avc1/640x364/bliW4jX-bVuZT2T3.mp4?tag=16'],,0.032272279
@garciaz_marco,Marco Antonio Garcia,"Jun 20, 2024 · 5:26 PM UTC",cicmty cfecontigo cfemx mtyfollow soloenmty asiesmonterrey sin suministro de energía eléctrica en colonia tecnológico desde hace aproximadamente horas,eléctrico,4,2,0,0,https://twitter.com/garciaz_marco/status/1803841992088260737#m,,,,-1.051137686
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 5:29 PM UTC",seguridad i protección civil de monterrey pcmty reporta afectación severa en el carril exprés de constitución piden extremar las precauciones durante las lluvias mtyfollow,lluvia,26,3,1,0,https://twitter.com/PorvenirMx/status/1803842601147339125#m,,['https://video.twimg.com/ext_tw_video/1803839180977684480/pu/vid/avc1/640x480/z8v0eBj4vLdV419L.mp4?tag=12'],,-0.858710349
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 4:18 PM UTC",río santa catarina se desborda presa la boca se llena en algunos puntos de su cause el río se desbordó y mantiene un llenado del la presa la boca abriría sus compuertas al mediodía mtyfollow alberto tormentatropical proteccióncivil identidadnlcom,inundación,10,5,0,0,https://twitter.com/IdentidadNL/status/1803824665338454039#m,,['https://video.twimg.com/ext_tw_video/1803824593276223488/pu/vid/avc1/1280x576/w0rIb9RuXqbYyLcc.mp4?tag=12'],,-1.40051949
@PorvenirMx,El Porvenir MX,"Jun 20, 2024 · 4:01 PM UTC",seguridad personas fueron evacuadas por el desbordamiento del río la silla esta madrugada en la colonia orizaba en guadalupe mtyfollow,inundación,2,1,1,0,https://twitter.com/PorvenirMx/status/1803820369058353360#m,"['https://pbs.twimg.com/media/GQh06CCXQAAbPHN.jpg', 'https://pbs.twimg.com/media/GQh07mHXoAEQuIq.jpg', 'https://pbs.twimg.com/media/GQh09lbW0AAt6Qz.jpg']",,,-1.085554838
@JudithMedrano,Judith Medrano,"Jun 20, 2024 · 4:00 PM UTC",así luce la ciénega de gonzález en santiago nl hasta el momento el paso de la tormenta tropical alberto deja personas fallecidas se espera que más tarde abran las compuertas de la presa la boca dijo samuelgarcias mtyfollow asiesmonterrey,lluvia,36,8,1,1,https://twitter.com/JudithMedrano/status/1803820281883967870#m,,['https://video.twimg.com/ext_tw_video/1803820251303264256/pu/vid/avc1/480x848/F9Yv3WvijitKRICD.mp4?tag=12'],,-1.159621
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",cuáles son los beneficios de las lluvias provocadas por la tormenta alberto qué acciones estamos realizando para minimizar las fallas eléctricas en sistemas de bombeo habrá más precipitaciones importantes estos son los datos que debes conocer del nlinforma,eléctrico,20,2,5,0,https://twitter.com/ayd_monterrey/status/1803981637971251536#m,['https://pbs.twimg.com/media/GQkHBywakAEJhud.jpg'],,,0.731122375
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",con lo que se cerraría con un promedio de hasta mm de lluvias extraordinarias,lluvia,1,0,0,0,https://twitter.com/ayd_monterrey/status/1803981653263688189#m,,,,0.061510205
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",a pesar de la turbiedad que se presenta en las presas por las lluvias las plantas potabilizadoras la boca y san roque continúan operando con normalidad,lluvia,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981647546900895#m,,,,-0.235753387
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",se presentan fallas eléctricas en los sistemas de bombeo de tanques de almacenamiento y pozos derivados del paso de la tormenta,eléctrico,1,0,1,0,https://twitter.com/ayd_monterrey/status/1803981644854137244#m,,,,-1.216359854
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",mientras que las presas cerro prieto cuchillo y libertad tardarán hasta hrs en reflejar las ganancias tras las lluvias,lluvia,0,0,1,0,https://twitter.com/ayd_monterrey/status/1803981642094252227#m,,,,-0.287500978
@ayd_monterrey,Agua y Drenaje Mty,"Jun 21, 2024 · 2:41 AM UTC",con lo recaudado por las precipitaciones pluviales fue necesario abrir las compuertas de la presa la boca a manera de prevención debido a que podría desbordarse,inundación,2,0,1,0,https://twitter.com/ayd_monterrey/status/1803981640626278672#m,,,,0.651487172
@josuegonzaleztv,Josué González,"Jun 21, 2024 · 4:40 AM UTC",incendio de auto en rangel frías y linconl mtyfollow rayelizalder,incendio,38,12,2,1,https://twitter.com/josuegonzaleztv/status/1804011485879804288#m,,['https://video.twimg.com/ext_tw_video/1804011461867352065/pu/pl/_VoOoyVw4sGslPRz.m3u8?tag=12'],,-1.608917356
@GN_MEXICO_,Guardia Nacional,"Jun 20, 2024 · 8:48 PM UTC",ante el impacto de la tormenta tropical alberto la guardianacional mantiene activo el plangna para brindar auxilio a la población que resultó afectada en los estados de tamaulipas nuevoleón veracruz y slp laguardianacionalestácontigo,lluvia,90,31,3,0,https://twitter.com/GN_MEXICO_/status/1803892583753748531#m,"['https://pbs.twimg.com/media/GQi2vJqakAMdc1i.jpg', 'https://pbs.twimg.com/media/GQi2vLQakAI0Wuu.jpg', 'https://pbs.twimg.com/media/GQi2vLOakAQ752E.jpg']",,,0.754963398
@Informativo3651,Informativo365,"Jun 21, 2024 · 3:56 AM UTC",honor a quien honor merece tacosjeep regala cenas a todos los elementos de auxilio que han salvaguardado la integridad de los ciudadanos durante el paso de la tormentatropical alberto en nuevoleón,lluvia,118,15,0,2,https://twitter.com/Informativo3651/status/1804000523143516165#m,['https://pbs.twimg.com/media/GQkXfoTXIAAexRp.jpg'],,,1.465770125
@LCAlatorre,Dr. Luis Carlos Alatorre,"Jun 21, 2024 · 3:21 AM UTC",niveles de las presas en nuevoleón de junio de a las hrs presa la boca namo lluvias almacenamiento mm presa cerro prieto almacenamiento mm presa el cuchillo almacenamiento mm,lluvia,1304,200,41,21,https://twitter.com/LCAlatorre/status/1803991611027714464#m,,,,-0.755045891
@davidfaz,David Faz,"Jun 20, 2024 · 11:25 PM UTC",desbordada la cola de caballo en santiago nuevo león debido a las lluvias provocadas por alberto gamavisionmx,inundación,220,42,4,3,https://twitter.com/davidfaz/status/1803932173722095771#m,,['https://video.twimg.com/ext_tw_video/1803931862164725760/pu/pl/VNRPT1lj2DLc72b_.m3u8?tag=12'],,-1.534742117
@Patricio_Lozano,Patricio Lozano,"Jun 21, 2024 · 2:55 AM UTC",estamos al pie del cañón con protección civil seguridad pública y servicios primarios durante estas lluvias los trabajos preventivos de esta semana dieron resultados y logramos evitar que algunos arroyos que siempre se desbordan lo hicieran hoy les pido que por favor,inundación,153,7,0,1,https://twitter.com/Patricio_Lozano/status/1803985094794743976#m,"['https://pbs.twimg.com/media/GQkK0d2bYAAON3S.jpg', 'https://pbs.twimg.com/media/GQkK0d2akAQj9HV.jpg', 'https://pbs.twimg.com/media/GQkK0d2bsAAWgi8.jpg', 'https://pbs.twimg.com/media/GQkK0d5akAUyeoj.jpg']",,,0.993010819
@telediariomty,@telediariomty,"Jun 20, 2024 · 10:44 PM UTC",lluvias esta es la fecha en la que llegará el nuevo ciclón tropical que podría causar más lluvias en méxico,lluvia,22,4,0,0,https://twitter.com/telediariomty/status/1803921858162823634#m,,,,-0.561612487
@telediariomty,@telediariomty,"Jun 21, 2024 · 1:46 AM UTC",peligro por postes a punto de caer en la calle aramberri monterrey telediarionocturno con luiscarlosortiz y sandragonzalezc,eléctrico,22,3,1,0,https://twitter.com/telediariomty/status/1803967651682881929#m,,['https://video.twimg.com/amplify_video/1803967432056541186/pl/oO-KwlkIwCdSeHKI.m3u8?tag=14'],,-1.356166601
@Apodaca_News,APODACA NEWS,"Jun 21, 2024 · 2:09 AM UTC",la tormenta alberto se lleva la casita de las comadres de allende el popular restaurante fue arrastrado por la corriente del rio ramos hasta desaparecer no se reportan lesionados y esperemos próximamente regresen pero que sean menos groseras jaja,lluvia,182,14,11,0,https://twitter.com/Apodaca_News/status/1803973361334391181#m,['https://pbs.twimg.com/media/GQjTmiLWsAIqkTe.png'],,,-1.197221994
@telediariomty,@telediariomty,"Jun 21, 2024 · 1:50 AM UTC",se registra accidente de staff de brincos dieras donde se reportó la muerte de una persona iván ruiz,problema vial,78,11,5,0,https://twitter.com/telediariomty/status/1803968722870374650#m,,['https://video.twimg.com/ext_tw_video/1803968499280416772/pu/pl/TxNh-1X2juUtjTAy.m3u8?tag=12'],,-1.45360291
@telediariomty,@telediariomty,"Jun 21, 2024 · 2:36 AM UTC",reportan un enorme encharcamiento sobre la avenida paseo de los leones y paseo de cumbres en ambos sentidos mayte villasana,inundación,1378,139,67,51,https://twitter.com/telediariomty/status/1803980378853773381#m,,['https://video.twimg.com/ext_tw_video/1803979842632978433/pu/pl/mzn_-5GCrgdD-5mG.m3u8?tag=12'],,-0.724769354
@HugoChavezM,Hugo Chávez Montes,"Jun 21, 2024 · 2:40 AM UTC",antes y después para quienes no conozcan monterrey este es el río santa catarina que atraviesa el corazón del área metropolitana normalmente no lleva agua y aquí te puedes dar una idea de lo que ha llovido en la sultana del norte riosantacatarina alberto tormenta,lluvia,65,17,3,1,https://twitter.com/HugoChavezM/status/1803981172357370090#m,['https://pbs.twimg.com/media/GQkHUMqWIAAQ6MV.jpg'],,,0.223043635
