Usuario,Nombre,Fecha,Texto,Likes,Retweets,Comentarios,Citas,Enlace,Imágenes,Videos,GIFs,Tipo,Puntaje,municipio,colonia,calle,locacion,GPE,facilidad
@Informativo3651,Informativo365,"Jun 20, 2024 · 5:27 PM UTC",urgentecompartan en montemorelosnl habitantes se unen para rescatar a vecinos que se encuentran atrapados por la corriente de agua en gil de leyva a las orillas del río pcnuevoleon,962,254,27,9,https://twitter.com/Informativo3651/status/1803842112435237252#m,,['https://video.twimg.com/ext_tw_video/1803841872151846912/pu/pl/cZ6YjFoB5AFRRaxZ.m3u8?tag=12'],,no se relaciona,0.2326782643795013,montemorelos,[],[],"['gil de leyva a', 'río pcnuevoleon']",[],[]
@Informativo3651,Informativo365,"Apr 11, 2024 · 12:14 AM UTC",momento del colapso del puente peatonal ubicado sobre la avenida la aurora y zócalo en sannicolás el cual fue captado por una cámara de vigilancia aquí el momento,49,20,2,1,https://twitter.com/Informativo3651/status/1778214948243415512#m,,['https://video.twimg.com/ext_tw_video/1778214922662367232/pu/pl/D9BWj9OAH-F1A2Kk.m3u8?tag=12'],,inundación,-0.8816018179059029,sannicolás,[],"['avenida la aurora', 'zócalo']",[],[],['puente peatonal ubicado']
@Informativo3651,Informativo365,"Apr 10, 2024 · 11:43 PM UTC",colapsa puente en la avenida la aurora y zócalo en sannicolás el percance se registró luego de que una grúa con exceso de dimensiones intentara pasar por el sitio de manera preliminar se habla de tres lesionados y dos vehículos dañados,11,3,0,0,https://twitter.com/Informativo3651/status/1778207116358299977#m,"['https://pbs.twimg.com/media/GK118rsXQAAFeZL.jpg', 'https://pbs.twimg.com/media/GK118tmX0AAh-yw.jpg', 'https://pbs.twimg.com/media/GK118whXEAARgoc.jpg']",,,inundación,-1.7402463529724628,sannicolás,[],"['avenida la aurora', 'zócalo']",[],[],[]
@SanPedroNL,San Pedro,"Jun 22, 2024 · 12:12 AM UTC",en spgg todas nuestras vialidades están abiertas seguiremos trabajando para reparar daños en calles tras la tormenta alberto esperamos más lluvias para los próximos días mantente seguro y sigue las indicaciones,7,3,0,0,https://twitter.com/SanPedroNL/status/1804306315281387753#m,['https://pbs.twimg.com/media/GQou8TWXMAARMqX.jpg'],,,lluvia,0.6972551569342613,sanpedrogarzagarcía,[],[],[],[],[]
@nelvaldez,Nelson Valdez,"Jun 21, 2024 · 12:03 PM UTC",pronóstico del tiempo hoy la lluvia se mantiene intermitente por la mañana en ocasiones fuerte por la tarde la precipitación se vuelve más ocasional o en intervalos y máxima cercana a c climadel monterrey,530,38,7,2,https://twitter.com/nelvaldez/status/1804122860098851285#m,['https://pbs.twimg.com/media/GQmILa5akAAJlX6.png'],,,lluvia,-0.2836843505501747,monterrey,[],[],[],['c'],[]
@elnortelocal,elnortelocal,"Jun 20, 2024 · 8:30 PM UTC",local la casa del tec ubicada en santa catarina y que será rifada este sábado sufre inundaciones por las lluvias de la tormenta alberto más información en,40,13,5,1,https://twitter.com/elnortelocal/status/1803888060171718708#m,,['https://video.twimg.com/ext_tw_video/1803888007209984000/pu/pl/kdU2UaE3QVmJttZc.m3u8?tag=12'],,inundación,-1.041253674775362,santacatarina,[],[],[],[],[]
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 4:06 AM UTC",precaución por lluvias y encharcamientos en carretera nacional monterrey nl,9,2,0,0,https://twitter.com/nmasmonterrey/status/1804002965876793490#m,,,,lluvia,-0.7301458194851875,monterrey,[],[],[],['nl'],['carretera nacional']
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:46 AM UTC",deja lluvia a vecinos sin luz col mitras norte en monterrey nl,11,1,4,0,https://twitter.com/nmasmonterrey/status/1803997948444893545#m,,,,lluvia,-1.216186124831438,monterrey,['col mitras norte'],[],[],['nl'],[]
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 3:18 AM UTC",cierran paso deprimido por lluvias en ave garza sada y ave del estado en monterrey,21,3,0,0,https://twitter.com/nmasmonterrey/status/1803990925284094231#m,,,,lluvia,-0.9671732559800148,monterrey,[],"['ave garza sada', 'ave del estado']",[],[],[]
@nmasmonterrey,N+ Monterrey,"Jun 21, 2024 · 2:41 AM UTC",viviendas se encuentran en riesgo por inundaciones en colonia la independencia en monterrey nl,10,2,0,0,https://twitter.com/nmasmonterrey/status/1803981541665652974#m,,,,inundación,-1.0298072695732117,monterrey,['colonia la independencia'],[],[],['nl'],[]
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:46 PM UTC",corriente tira barda de bodega causa inundación en santa catarina nl,6,0,0,0,https://twitter.com/nmasmonterrey/status/1803801550059417649#m,,,,inundación,-1.4310820195823908,santacatarina,[],[],['barda de bodega'],['nl'],[]
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 2:28 PM UTC",sufren vecinos daños por inundación en col el escorial en santa catarina nl,3,0,0,0,https://twitter.com/nmasmonterrey/status/1803796991366877355#m,,,,inundación,-1.4790732264518738,santacatarina,['col el escorial'],[],[],['nl'],[]
@nmasmonterrey,N+ Monterrey,"Jun 20, 2024 · 11:51 AM UTC",cierre por inundación en ave constitución tras lluvia en monterrey nl,11,4,0,0,https://twitter.com/nmasmonterrey/status/1803757534697705581#m,,,,inundación,-0.6939495652914047,monterrey,[],['ave constitución'],[],['nl'],[]
@info7mty,INFO7,"Jun 22, 2024 · 12:27 AM UTC",el presidente municipal de santiago solicitó ayuda humanitaria para la reconstrucción y normalización del municipio tras el paso de la tormenta alberto,0,0,0,0,https://twitter.com/info7mty/status/1804310101764771975#m,,,,eléctrico,0.5474455282092094,santiago,[],[],[],[],[]
@info7mty,INFO7,"Jun 21, 2024 · 11:57 PM UTC",la tormenta tropical alberto no solo trajo vientos y lluvias a monterrey sino también estos divertidos memes donde los internautas expresan su felicidad por el fin de la sequía en la entidad,2,1,0,0,https://twitter.com/info7mty/status/1804302644179083356#m,,,,lluvia,1.4517560973763466,monterrey,[],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 8:56 PM UTC",ante los daños registrados en el municipio de santa catarina por el tema de la lluvia elementos del ejército mexicano aplicaron el plan dniiie de contingencias sobre la colonia el escorial y san gilberto,22,1,2,0,https://twitter.com/ABCNoticiasMX/status/1804256993126875193#m,"['https://pbs.twimg.com/media/GQoCKjnXIAAt0fo.jpg', 'https://pbs.twimg.com/media/GQoCKjpXsAM0rq0.jpg', 'https://pbs.twimg.com/media/GQoCKjoXkAAvs5z.jpg', 'https://pbs.twimg.com/media/GQoCKj7WwAAJvxs.jpg']",,,lluvia,-0.39276023209095,santacatarina,['colonia el escorial'],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 6:53 PM UTC",entérate más días lluviosos permanecerán lluvias hasta la próxima semana en monterrey entérate de cómo estarán las condiciones climatológicas en monterrey y su área metropolitana,3,1,0,0,https://twitter.com/ABCNoticiasMX/status/1804226135598719098#m,,,,lluvia,-0.4527739882469177,monterrey,[],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 6:53 PM UTC",entérate más días lluviosos permanecerán lluvias hasta la próxima semana en monterrey entérate de cómo estarán las condiciones climatológicas en monterrey y su área metropolitana,3,1,0,0,https://twitter.com/ABCNoticiasMX/status/1804226135598719098#m,,,,lluvia,-0.4527739882469177,monterrey,[],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 3:54 PM UTC",local san pedro cambia alerta de roja a amarilla por lluvias de alberto pese a ello en el municipio hay cortes de luz y vialidades afectadas esto reconocido por el alcalde miguel treviño,24,10,0,0,https://twitter.com/ABCNoticiasMX/status/1804181018632479101#m,,,,lluvia,-1.003656469285488,sanpedrogarzagarcía,[],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 21, 2024 · 12:26 PM UTC",elclimaenmonterrey continuarán las lluvias este viernes en monterrey,9,1,0,0,https://twitter.com/ABCNoticiasMX/status/1804128835169869916#m,['https://pbs.twimg.com/media/GQmMVLxW0AAcUYg.jpg'],,,lluvia,-0.5817791074514389,monterrey,[],[],[],[],[]
@ABCNoticiasMX,ABCNoticias.mx,"Jun 20, 2024 · 8:02 PM UTC",entérate estado pide a ciudadanía no beber agua turbia que pudiera salir en sus hogares el director de agua y drenaje de monterrey juan ignacio barragán sugirió usar esa agua para labores cotidianas,15,4,4,2,https://twitter.com/ABCNoticiasMX/status/1803881166220808265#m,,,,no se relaciona,-1.4303263053297997,monterrey,[],[],[],[],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 11:44 PM UTC",todos de pie por favor así luce hoy viernes la cortina rompepicos en el cañón de la huasteca en santa catarina luego de contener el impacto de la tormenta alberto en nuevo león monterrey marioarizpetiktok,787,157,17,10,https://twitter.com/cesarmty/status/1804299406994206959#m,,['https://video.twimg.com/ext_tw_video/1804299016294858752/pu/vid/avc1/576x1024/FJzfwIwOCFCmd44i.mp4?tag=12'],,inundación,-1.2841597758233547,santacatarina,[],[],['cañón de la huasteca'],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 11:44 PM UTC",todos de pie por favor así luce hoy viernes la cortina rompepicos en el cañón de la huasteca en santa catarina luego de contener el impacto de la tormenta alberto en nuevo león monterrey marioarizpetiktok,787,157,17,10,https://twitter.com/cesarmty/status/1804299406994206959#m,,['https://video.twimg.com/ext_tw_video/1804299016294858752/pu/vid/avc1/576x1024/FJzfwIwOCFCmd44i.mp4?tag=12'],,inundación,-1.2841597758233547,monterrey,[],[],['cañón de la huasteca'],['nuevo león'],[]
@cesarmty,César Cepeda,"Jun 21, 2024 · 3:55 AM UTC",ultimahora una familia que estaba atrapada en su vivienda dentro del cañón de la huasteca en santa catarina con riesgo de inundación por las lluvias de alberto fue rescatada por elementos de fuerzacivilnl con el helicóptero blackhawk nuevoleon,238,39,12,3,https://twitter.com/cesarmty/status/1804000192766616026#m,,['https://video.twimg.com/ext_tw_video/1803999497535488001/pu/vid/avc1/1280x720/bbLPfdxfT7nxUXcr.mp4?tag=12'],,inundación,0.2031721770763397,santacatarina,[],[],['cañón de la huasteca'],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 8:09 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804245277139759122#m,,,,inundación,-1.4537313878536224,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 8:08 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,6,1,1,0,https://twitter.com/GobSanNicolas/status/1804244949396787553#m,['https://pbs.twimg.com/media/GQn3OAOWMAArYlM.jpg'],,,inundación,-0.425222098827362,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 7:16 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja,1,1,0,0,https://twitter.com/GobSanNicolas/status/1804231976712573429#m,,,,inundación,-1.4537313878536224,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 7:11 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,5,1,9,0,https://twitter.com/GobSanNicolas/status/1804230737882923182#m,['https://pbs.twimg.com/media/GQnqSizWoAEnELT.jpg'],,,inundación,-0.425222098827362,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:19 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,4,1,1,0,https://twitter.com/GobSanNicolas/status/1804217525036568863#m,,,,inundación,-1.4248348996043203,sannicolás,[],['av manuel l'],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 6:17 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,5,0,1,0,https://twitter.com/GobSanNicolas/status/1804217177064570934#m,['https://pbs.twimg.com/media/GQnd9c4XkAAbpY8.jpg'],,,inundación,-0.425222098827362,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:11 PM UTC",juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja av lópez mateos en sus cruces con privada lópez mateos y fundidores inundación media,2,2,0,0,https://twitter.com/GobSanNicolas/status/1804200406483919136#m,,,,inundación,-1.0014721974730492,sannicolás,[],"['av manuel l', 'av lópez mateos']",[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 5:09 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,22,6,9,0,https://twitter.com/GobSanNicolas/status/1804199876433166475#m,['https://pbs.twimg.com/media/GQnOOHOXYAA7wk9.jpg'],,,inundación,-0.425222098827362,sannicolás,[],[],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:42 PM UTC",cruces en zonas de riesgo juan pablo ii cristina larralde inundación baja las puentes cristina larralde inundación baja juan pablo ii cristina larralde y san nicolás inundación baja av manuel l barragán desde sendero hasta fidel vzz inundación baja,0,0,1,0,https://twitter.com/GobSanNicolas/status/1804193232408187167#m,,,,inundación,-1.4248348996043203,sannicolás,[],['av manuel l'],[],[],[]
@GobSanNicolas,Gobierno de San Nicolás,"Jun 21, 2024 · 4:41 PM UTC",san nicolás actualización tormenta tropical alberto hora viernes de junio,11,2,1,0,https://twitter.com/GobSanNicolas/status/1804192837069590532#m,['https://pbs.twimg.com/media/GQnH0r9XkAAt1eJ.jpg'],,,inundación,-0.425222098827362,sannicolás,[],[],[],[],[]
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 9:02 PM UTC",apoya gobescobedo a población con traslados y atiende afectaciones por tormenta escobedoproxpol,0,0,0,0,https://twitter.com/PortalElPunto/status/1803896325248778646#m,['https://pbs.twimg.com/media/GQi6I-2WwAAaDmy.jpg'],,,no se relaciona,0.4974285587668419,escobedo,[],[],[],[],[]
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 3:12 PM UTC",reportan usuarios de redes sociales la creciente de caída de agua proveniente de la zona de la huasteca en santa catarina qué se conduce por el río del mismo nombre por las lluvias de tormentatropical alberto,0,0,0,0,https://twitter.com/PortalElPunto/status/1803808239156351092#m,,['https://video.twimg.com/ext_tw_video/1803808081530236928/pu/pl/fqS3we90fUbhzpOM.m3u8?tag=12'],,lluvia,-1.0330693572759628,santacatarina,[],[],['río del mismo nombre por'],[],[]
@PortalElPunto,Portal El Punto,"Jun 20, 2024 · 4:50 AM UTC",se mantiene gobescobedo vigilante ante lluvias,0,0,0,0,https://twitter.com/PortalElPunto/status/1803651613493448884#m,['https://pbs.twimg.com/media/GQfblONXYAE2EAC.jpg'],,,lluvia,0.9953711703419684,escobedo,[],[],[],[],[]
@mtygob,Gobierno Monterrey,"Jun 21, 2024 · 11:08 PM UTC",actualización deslave del cerro del topo chicoen fomerrey no hubo lesionados el recién conformado comité humanitario y protección civil de monterrey coordinarán una estrategia para notificar condiciones de riesgo en viviendas de las colonias la campana y fomerrey,9,3,1,0,https://twitter.com/mtygob/status/1804290326552625405#m,,,,inundación,-0.1943202912807464,monterrey,[],['campana'],['cerro del topo chicoen'],[],[]
@gaby_lozoyag,Gaby Lozoya,"Jun 19, 2024 · 12:23 PM UTC",las lluvias comenzarán a partir del mediodía para monterrey se espera llegue a tocar tierra las primeras horas del jueves por el sur de tamaulipas su amplia nubosidad mantiene lluvias para todo el noreste,204,23,17,0,https://twitter.com/gaby_lozoyag/status/1803403234263834646#m,['https://pbs.twimg.com/media/GQb5rwfWsAAgx2W.jpg'],,,lluvia,-0.3950868919491768,monterrey,[],[],[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 7, 2024 · 4:40 AM UTC",árbol le cae encima a auto en gregorio torres y lateral constitución frente a clínica y primaria anexa cuidado en esta noche de tormenta monterrey spgg pcmty pcnuevoleon cicmty nmasmonterrey,27,9,0,0,https://twitter.com/DarkKnightMty/status/1798938170350055881#m,['https://pbs.twimg.com/media/GPccuajbMAAoU8O.jpg'],,,no se relaciona,-0.2657031565904617,monterrey,[],"['gregorio torres', 'constitución']",[],[],[]
@DarkKnightMty,DarkKnightMty,"Jun 7, 2024 · 4:40 AM UTC",árbol le cae encima a auto en gregorio torres y lateral constitución frente a clínica y primaria anexa cuidado en esta noche de tormenta monterrey spgg pcmty pcnuevoleon cicmty nmasmonterrey,27,9,0,0,https://twitter.com/DarkKnightMty/status/1798938170350055881#m,['https://pbs.twimg.com/media/GPccuajbMAAoU8O.jpg'],,,no se relaciona,-0.2657031565904617,sanpedrogarzagarcía,[],"['gregorio torres', 'constitución']",[],[],[]
@visionmty1,visionmty,"Jun 20, 2024 · 12:09 AM UTC",cerrarán oficinas de agua y drenaje la paraestatal agua y drenaje de monterrey dio a conocer que sus oficinas comerciales permanecerán cerradas el día de mañana an te la presencia de las lluvias sin embargo los pagos podrán hacerlo por medio de la aplicación,0,0,0,0,https://twitter.com/visionmty1/status/1803580834672173379#m,['https://pbs.twimg.com/media/GQebJAGWgAA6bg2.jpg'],,,lluvia,-0.9308959543704988,monterrey,[],[],[],[],[]
@IdentidadNL,Identidad Nuevo León,"Jun 20, 2024 · 8:13 PM UTC",adiós a la casa del tec la residencia que seria el primer premio del popular sorteo con valor de millones de pesos fue afectada seriamente por las lluvias sorteotec alberto tormentatropical monterrey mtyfollow identidadnlcom,5,1,0,1,https://twitter.com/IdentidadNL/status/1803883881348894876#m,,['https://video.twimg.com/ext_tw_video/1803883825514024961/pu/pl/FI1gOzEOUYUOOqJU.m3u8?tag=12'],,lluvia,-1.0639420375227928,monterrey,[],[],[],[],[]
